Jan. 18, 2025   15:34:02
Cyclic Voltammetry
-0.212, -5.402e-4
-0.213, -5.402e-4
-0.214, -5.401e-4
-0.215, -5.400e-4
-0.216, -5.400e-4
-0.217, -5.399e-4
-0.218, -5.399e-4
-0.219, -5.398e-4
-0.220, -5.397e-4
-0.221, -5.396e-4
-0.222, -5.396e-4
-0.223, -5.395e-4
-0.224, -5.394e-4
-0.225, -5.393e-4
-0.226, -5.392e-4
-0.227, -5.391e-4
-0.228, -5.391e-4
-0.229, -5.390e-4
-0.230, -5.389e-4
-0.231, -5.388e-4
-0.232, -5.387e-4
-0.233, -5.386e-4
-0.234, -5.385e-4
-0.235, -5.384e-4
-0.236, -5.383e-4
-0.237, -5.382e-4
-0.238, -5.381e-4
-0.239, -5.380e-4
-0.240, -5.379e-4
-0.241, -5.378e-4
-0.242, -5.377e-4
-0.243, -5.376e-4
-0.244, -5.375e-4
-0.245, -5.374e-4
-0.246, -5.372e-4
-0.247, -5.371e-4
-0.248, -5.370e-4
-0.249, -5.369e-4
-0.250, -5.368e-4
-0.251, -5.367e-4
-0.252, -5.366e-4
-0.253, -5.364e-4
-0.254, -5.363e-4
-0.255, -5.362e-4
-0.256, -5.361e-4
-0.257, -5.360e-4
-0.258, -5.358e-4
-0.259, -5.357e-4
-0.260, -5.356e-4
-0.261, -5.354e-4
-0.262, -5.353e-4
-0.263, -5.352e-4
-0.264, -5.351e-4
-0.265, -5.349e-4
-0.266, -5.348e-4
-0.267, -5.346e-4
-0.268, -5.345e-4
-0.269, -5.344e-4
-0.270, -5.343e-4
-0.271, -5.341e-4
-0.272, -5.340e-4
-0.273, -5.338e-4
-0.274, -5.337e-4
-0.275, -5.336e-4
-0.276, -5.334e-4
-0.277, -5.333e-4
-0.278, -5.331e-4
-0.279, -5.330e-4
-0.280, -5.329e-4
-0.281, -5.327e-4
-0.282, -5.326e-4
-0.283, -5.324e-4
-0.284, -5.323e-4
-0.285, -5.322e-4
-0.286, -5.320e-4
-0.287, -5.319e-4
-0.288, -5.317e-4
-0.289, -5.316e-4
-0.290, -5.315e-4
-0.291, -5.313e-4
-0.292, -5.312e-4
-0.293, -5.310e-4
-0.294, -5.309e-4
-0.295, -5.308e-4
-0.296, -5.306e-4
-0.297, -5.305e-4
-0.298, -5.304e-4
-0.299, -5.302e-4
-0.300, -5.301e-4
-0.301, -5.300e-4
-0.302, -5.298e-4
-0.303, -5.297e-4
-0.304, -5.296e-4
-0.305, -5.294e-4
-0.306, -5.293e-4
-0.307, -5.292e-4
-0.308, -5.291e-4
-0.309, -5.290e-4
-0.310, -5.289e-4
-0.311, -5.287e-4
-0.312, -5.286e-4
-0.313, -5.285e-4
-0.314, -5.283e-4
-0.315, -5.282e-4
-0.316, -5.281e-4
-0.317, -5.280e-4
-0.318, -5.278e-4
-0.319, -5.277e-4
-0.320, -5.276e-4
-0.321, -5.275e-4
-0.322, -5.273e-4
-0.323, -5.272e-4
-0.324, -5.271e-4
-0.325, -5.270e-4
-0.326, -5.268e-4
-0.327, -5.267e-4
-0.328, -5.266e-4
-0.329, -5.265e-4
-0.330, -5.264e-4
-0.331, -5.263e-4
-0.332, -5.262e-4
-0.333, -5.261e-4
-0.334, -5.260e-4
-0.335, -5.259e-4
-0.336, -5.258e-4
-0.337, -5.257e-4
-0.338, -5.255e-4
-0.339, -5.255e-4
-0.340, -5.254e-4
-0.341, -5.253e-4
-0.342, -5.252e-4
-0.343, -5.251e-4
-0.344, -5.250e-4
-0.345, -5.249e-4
-0.346, -5.248e-4
-0.347, -5.247e-4
-0.348, -5.246e-4
-0.349, -5.245e-4
-0.350, -5.244e-4
-0.351, -5.244e-4
-0.352, -5.243e-4
-0.353, -5.242e-4
-0.354, -5.241e-4
-0.355, -5.240e-4
-0.356, -5.239e-4
-0.357, -5.239e-4
-0.358, -5.238e-4
-0.359, -5.237e-4
-0.360, -5.236e-4
-0.361, -5.236e-4
-0.362, -5.235e-4
-0.363, -5.234e-4
-0.364, -5.234e-4
-0.365, -5.233e-4
-0.366, -5.233e-4
-0.367, -5.232e-4
-0.368, -5.232e-4
-0.369, -5.231e-4
-0.370, -5.230e-4
-0.371, -5.230e-4
-0.372, -5.229e-4
-0.373, -5.229e-4
-0.374, -5.228e-4
-0.375, -5.228e-4
-0.376, -5.228e-4
-0.377, -5.227e-4
-0.378, -5.227e-4
-0.379, -5.226e-4
-0.380, -5.226e-4
-0.381, -5.226e-4
-0.382, -5.225e-4
-0.383, -5.225e-4
-0.384, -5.225e-4
-0.385, -5.224e-4
-0.386, -5.224e-4
-0.387, -5.224e-4
-0.388, -5.224e-4
-0.389, -5.224e-4
-0.390, -5.223e-4
-0.391, -5.223e-4
-0.392, -5.223e-4
-0.393, -5.223e-4
-0.394, -5.223e-4
-0.395, -5.223e-4
-0.396, -5.223e-4
-0.397, -5.223e-4
-0.398, -5.223e-4
-0.399, -5.223e-4
-0.400, -5.223e-4
-0.401, -5.223e-4
-0.402, -5.224e-4
-0.403, -5.224e-4
-0.404, -5.224e-4
-0.405, -5.224e-4
-0.406, -5.224e-4
-0.407, -5.225e-4
-0.408, -5.225e-4
-0.409, -5.226e-4
-0.410, -5.227e-4
-0.411, -5.227e-4
-0.412, -5.228e-4
-0.413, -5.228e-4
-0.414, -5.229e-4
-0.415, -5.229e-4
-0.416, -5.230e-4
-0.417, -5.230e-4
-0.418, -5.231e-4
-0.419, -5.231e-4
-0.420, -5.232e-4
-0.421, -5.232e-4
-0.422, -5.233e-4
-0.423, -5.234e-4
-0.424, -5.235e-4
-0.425, -5.236e-4
-0.426, -5.236e-4
-0.427, -5.237e-4
-0.428, -5.238e-4
-0.429, -5.239e-4
-0.430, -5.240e-4
-0.431, -5.241e-4
-0.432, -5.242e-4
-0.433, -5.243e-4
-0.434, -5.244e-4
-0.435, -5.246e-4
-0.436, -5.247e-4
-0.437, -5.248e-4
-0.438, -5.249e-4
-0.439, -5.251e-4
-0.440, -5.252e-4
-0.441, -5.254e-4
-0.442, -5.255e-4
-0.443, -5.257e-4
-0.444, -5.258e-4
-0.445, -5.260e-4
-0.446, -5.261e-4
-0.447, -5.263e-4
-0.448, -5.265e-4
-0.449, -5.267e-4
-0.450, -5.269e-4
-0.451, -5.271e-4
-0.452, -5.273e-4
-0.453, -5.275e-4
-0.454, -5.277e-4
-0.455, -5.279e-4
-0.456, -5.281e-4
-0.457, -5.283e-4
-0.458, -5.286e-4
-0.459, -5.288e-4
-0.460, -5.290e-4
-0.461, -5.293e-4
-0.462, -5.296e-4
-0.463, -5.298e-4
-0.464, -5.301e-4
-0.465, -5.303e-4
-0.466, -5.306e-4
-0.467, -5.309e-4
-0.468, -5.312e-4
-0.469, -5.315e-4
-0.470, -5.318e-4
-0.471, -5.321e-4
-0.472, -5.324e-4
-0.473, -5.327e-4
-0.474, -5.330e-4
-0.475, -5.333e-4
-0.476, -5.336e-4
-0.477, -5.340e-4
-0.478, -5.343e-4
-0.479, -5.346e-4
-0.480, -5.350e-4
-0.481, -5.353e-4
-0.482, -5.357e-4
-0.483, -5.361e-4
-0.484, -5.364e-4
-0.485, -5.368e-4
-0.486, -5.371e-4
-0.487, -5.375e-4
-0.488, -5.379e-4
-0.489, -5.382e-4
-0.490, -5.386e-4
-0.491, -5.390e-4
-0.492, -5.394e-4
-0.493, -5.398e-4
-0.494, -5.402e-4
-0.495, -5.406e-4
-0.496, -5.409e-4
-0.497, -5.413e-4
-0.498, -5.417e-4
-0.499, -5.421e-4
-0.500, -5.425e-4
-0.501, -5.430e-4
-0.502, -5.434e-4
-0.503, -5.438e-4
-0.504, -5.442e-4
-0.505, -5.446e-4
-0.506, -5.450e-4
-0.507, -5.454e-4
-0.508, -5.458e-4
-0.509, -5.462e-4
-0.510, -5.466e-4
-0.511, -5.471e-4
-0.512, -5.475e-4
-0.513, -5.479e-4
-0.514, -5.483e-4
-0.515, -5.487e-4
-0.516, -5.492e-4
-0.517, -5.496e-4
-0.518, -5.500e-4
-0.519, -5.503e-4
-0.520, -5.507e-4
-0.521, -5.511e-4
-0.522, -5.515e-4
-0.523, -5.518e-4
-0.524, -5.522e-4
-0.525, -5.526e-4
-0.526, -5.530e-4
-0.527, -5.533e-4
-0.528, -5.537e-4
-0.529, -5.541e-4
-0.530, -5.544e-4
-0.531, -5.548e-4
-0.532, -5.551e-4
-0.533, -5.555e-4
-0.534, -5.558e-4
-0.535, -5.561e-4
-0.536, -5.564e-4
-0.537, -5.568e-4
-0.538, -5.571e-4
-0.539, -5.574e-4
-0.540, -5.577e-4
-0.541, -5.580e-4
-0.542, -5.583e-4
-0.543, -5.586e-4
-0.544, -5.588e-4
-0.545, -5.591e-4
-0.546, -5.594e-4
-0.547, -5.596e-4
-0.548, -5.599e-4
-0.549, -5.601e-4
-0.550, -5.603e-4
-0.551, -5.605e-4
-0.552, -5.607e-4
-0.553, -5.609e-4
-0.554, -5.611e-4
-0.555, -5.613e-4
-0.556, -5.615e-4
-0.557, -5.617e-4
-0.558, -5.618e-4
-0.559, -5.620e-4
-0.560, -5.621e-4
-0.561, -5.623e-4
-0.562, -5.624e-4
-0.563, -5.625e-4
-0.564, -5.626e-4
-0.565, -5.627e-4
-0.566, -5.628e-4
-0.567, -5.629e-4
-0.568, -5.630e-4
-0.569, -5.631e-4
-0.570, -5.632e-4
-0.571, -5.632e-4
-0.572, -5.633e-4
-0.573, -5.633e-4
-0.574, -5.633e-4
-0.575, -5.633e-4
-0.576, -5.634e-4
-0.577, -5.634e-4
-0.578, -5.634e-4
-0.579, -5.634e-4
-0.580, -5.634e-4
-0.581, -5.633e-4
-0.582, -5.633e-4
-0.583, -5.633e-4
-0.584, -5.632e-4
-0.585, -5.632e-4
-0.586, -5.631e-4
-0.587, -5.630e-4
-0.588, -5.630e-4
-0.589, -5.629e-4
-0.590, -5.628e-4
-0.591, -5.627e-4
-0.592, -5.626e-4
-0.593, -5.625e-4
-0.594, -5.624e-4
-0.595, -5.623e-4
-0.596, -5.622e-4
-0.597, -5.621e-4
-0.598, -5.619e-4
-0.599, -5.618e-4
-0.600, -5.616e-4
-0.601, -5.615e-4
-0.602, -5.613e-4
-0.603, -5.611e-4
-0.604, -5.610e-4
-0.605, -5.608e-4
-0.606, -5.606e-4
-0.607, -5.605e-4
-0.608, -5.603e-4
-0.609, -5.601e-4
-0.610, -5.599e-4
-0.611, -5.597e-4
-0.612, -5.595e-4
-0.613, -5.593e-4
-0.614, -5.591e-4
-0.615, -5.589e-4
-0.616, -5.586e-4
-0.617, -5.584e-4
-0.618, -5.582e-4
-0.619, -5.580e-4
-0.620, -5.578e-4
-0.621, -5.575e-4
-0.622, -5.573e-4
-0.623, -5.570e-4
-0.624, -5.568e-4
-0.625, -5.565e-4
-0.626, -5.563e-4
-0.627, -5.560e-4
-0.628, -5.558e-4
-0.629, -5.555e-4
-0.630, -5.553e-4
-0.631, -5.551e-4
-0.632, -5.548e-4
-0.633, -5.546e-4
-0.634, -5.543e-4
-0.635, -5.541e-4
-0.636, -5.538e-4
-0.637, -5.536e-4
-0.638, -5.533e-4
-0.639, -5.531e-4
-0.640, -5.528e-4
-0.641, -5.526e-4
-0.642, -5.523e-4
-0.643, -5.521e-4
-0.644, -5.518e-4
-0.645, -5.516e-4
-0.646, -5.513e-4
-0.647, -5.511e-4
-0.648, -5.509e-4
-0.649, -5.506e-4
-0.650, -5.504e-4
-0.651, -5.501e-4
-0.652, -5.499e-4
-0.653, -5.497e-4
-0.654, -5.494e-4
-0.655, -5.492e-4
-0.656, -5.490e-4
-0.657, -5.487e-4
-0.658, -5.485e-4
-0.659, -5.483e-4
-0.660, -5.481e-4
-0.661, -5.479e-4
-0.662, -5.477e-4
-0.663, -5.474e-4
-0.664, -5.472e-4
-0.665, -5.470e-4
-0.666, -5.468e-4
-0.667, -5.466e-4
-0.668, -5.464e-4
-0.669, -5.463e-4
-0.670, -5.461e-4
-0.671, -5.459e-4
-0.672, -5.457e-4
-0.673, -5.456e-4
-0.674, -5.454e-4
-0.675, -5.452e-4
-0.676, -5.451e-4
-0.677, -5.449e-4
-0.678, -5.448e-4
-0.679, -5.446e-4
-0.680, -5.445e-4
-0.681, -5.443e-4
-0.682, -5.442e-4
-0.683, -5.441e-4
-0.684, -5.440e-4
-0.685, -5.439e-4
-0.686, -5.438e-4
-0.687, -5.437e-4
-0.688, -5.436e-4
-0.689, -5.435e-4
-0.690, -5.434e-4
-0.691, -5.433e-4
-0.692, -5.432e-4
-0.693, -5.432e-4
-0.694, -5.431e-4
-0.695, -5.430e-4
-0.696, -5.430e-4
-0.697, -5.429e-4
-0.698, -5.429e-4
-0.699, -5.429e-4
-0.700, -5.428e-4
-0.701, -5.428e-4
-0.702, -5.428e-4
-0.703, -5.428e-4
-0.704, -5.428e-4
-0.705, -5.428e-4
-0.706, -5.428e-4
-0.707, -5.428e-4
-0.708, -5.429e-4
-0.709, -5.429e-4
-0.710, -5.429e-4
-0.711, -5.430e-4
-0.712, -5.430e-4
-0.713, -5.431e-4
-0.714, -5.432e-4
-0.715, -5.432e-4
-0.716, -5.433e-4
-0.717, -5.435e-4
-0.718, -5.436e-4
-0.719, -5.437e-4
-0.720, -5.438e-4
-0.721, -5.439e-4
-0.722, -5.440e-4
-0.723, -5.442e-4
-0.724, -5.443e-4
-0.725, -5.445e-4
-0.726, -5.446e-4
-0.727, -5.448e-4
-0.728, -5.450e-4
-0.729, -5.451e-4
-0.730, -5.453e-4
-0.731, -5.455e-4
-0.732, -5.457e-4
-0.733, -5.460e-4
-0.734, -5.462e-4
-0.735, -5.464e-4
-0.736, -5.466e-4
-0.737, -5.469e-4
-0.738, -5.471e-4
-0.739, -5.474e-4
-0.740, -5.476e-4
-0.741, -5.479e-4
-0.742, -5.482e-4
-0.743, -5.485e-4
-0.744, -5.488e-4
-0.745, -5.491e-4
-0.746, -5.494e-4
-0.747, -5.498e-4
-0.748, -5.501e-4
-0.749, -5.504e-4
-0.750, -5.508e-4
-0.751, -5.512e-4
-0.752, -5.515e-4
-0.753, -5.519e-4
-0.754, -5.523e-4
-0.755, -5.527e-4
-0.756, -5.531e-4
-0.757, -5.535e-4
-0.758, -5.539e-4
-0.759, -5.544e-4
-0.760, -5.548e-4
-0.761, -5.552e-4
-0.762, -5.557e-4
-0.763, -5.562e-4
-0.764, -5.567e-4
-0.765, -5.572e-4
-0.766, -5.577e-4
-0.767, -5.582e-4
-0.768, -5.587e-4
-0.769, -5.592e-4
-0.770, -5.598e-4
-0.771, -5.603e-4
-0.772, -5.609e-4
-0.773, -5.614e-4
-0.774, -5.620e-4
-0.775, -5.626e-4
-0.776, -5.631e-4
-0.777, -5.637e-4
-0.778, -5.643e-4
-0.779, -5.649e-4
-0.780, -5.655e-4
-0.781, -5.662e-4
-0.782, -5.668e-4
-0.783, -5.674e-4
-0.784, -5.681e-4
-0.785, -5.687e-4
-0.786, -5.694e-4
-0.787, -5.701e-4
-0.788, -5.707e-4
-0.789, -5.714e-4
-0.790, -5.721e-4
-0.791, -5.728e-4
-0.792, -5.735e-4
-0.793, -5.742e-4
-0.794, -5.749e-4
-0.795, -5.757e-4
-0.796, -5.764e-4
-0.797, -5.771e-4
-0.798, -5.779e-4
-0.799, -5.786e-4
-0.800, -5.767e-4
-0.799, -5.676e-4
-0.798, -5.588e-4
-0.797, -5.501e-4
-0.796, -5.417e-4
-0.795, -5.335e-4
-0.794, -5.255e-4
-0.793, -5.176e-4
-0.792, -5.099e-4
-0.791, -5.024e-4
-0.790, -4.950e-4
-0.789, -4.876e-4
-0.788, -4.804e-4
-0.787, -4.733e-4
-0.786, -4.663e-4
-0.785, -4.594e-4
-0.784, -4.525e-4
-0.783, -4.458e-4
-0.782, -4.392e-4
-0.781, -4.327e-4
-0.780, -4.262e-4
-0.779, -4.198e-4
-0.778, -4.134e-4
-0.777, -4.071e-4
-0.776, -4.009e-4
-0.775, -3.947e-4
-0.774, -3.885e-4
-0.773, -3.825e-4
-0.772, -3.765e-4
-0.771, -3.706e-4
-0.770, -3.647e-4
-0.769, -3.589e-4
-0.768, -3.531e-4
-0.767, -3.473e-4
-0.766, -3.417e-4
-0.765, -3.361e-4
-0.764, -3.305e-4
-0.763, -3.250e-4
-0.762, -3.195e-4
-0.761, -3.140e-4
-0.760, -3.086e-4
-0.759, -3.033e-4
-0.758, -2.980e-4
-0.757, -2.928e-4
-0.756, -2.876e-4
-0.755, -2.824e-4
-0.754, -2.774e-4
-0.753, -2.723e-4
-0.752, -2.673e-4
-0.751, -2.623e-4
-0.750, -2.573e-4
-0.749, -2.524e-4
-0.748, -2.475e-4
-0.747, -2.426e-4
-0.746, -2.377e-4
-0.745, -2.329e-4
-0.744, -2.282e-4
-0.743, -2.235e-4
-0.742, -2.188e-4
-0.741, -2.142e-4
-0.740, -2.096e-4
-0.739, -2.050e-4
-0.738, -2.004e-4
-0.737, -1.959e-4
-0.736, -1.914e-4
-0.735, -1.870e-4
-0.734, -1.826e-4
-0.733, -1.782e-4
-0.732, -1.739e-4
-0.731, -1.696e-4
-0.730, -1.653e-4
-0.729, -1.610e-4
-0.728, -1.567e-4
-0.727, -1.525e-4
-0.726, -1.484e-4
-0.725, -1.443e-4
-0.724, -1.402e-4
-0.723, -1.361e-4
-0.722, -1.320e-4
-0.721, -1.280e-4
-0.720, -1.241e-4
-0.719, -1.201e-4
-0.718, -1.162e-4
-0.717, -1.123e-4
-0.716, -1.084e-4
-0.715, -1.046e-4
-0.714, -1.008e-4
-0.713, -9.697e-5
-0.712, -9.321e-5
-0.711, -8.945e-5
-0.710, -8.571e-5
-0.709, -8.199e-5
-0.708, -7.831e-5
-0.707, -7.467e-5
-0.706, -7.106e-5
-0.705, -6.748e-5
-0.704, -6.392e-5
-0.703, -6.038e-5
-0.702, -5.687e-5
-0.701, -5.338e-5
-0.700, -4.992e-5
-0.699, -4.647e-5
-0.698, -4.303e-5
-0.697, -3.961e-5
-0.696, -3.623e-5
-0.695, -3.289e-5
-0.694, -2.957e-5
-0.693, -2.627e-5
-0.692, -2.300e-5
-0.691, -1.976e-5
-0.690, -1.654e-5
-0.689, -1.334e-5
-0.688, -1.014e-5
-0.687, -6.951e-6
-0.686, -3.776e-6
-0.685, -6.294e-7
-0.684, 2.483e-6
-0.683, 5.560e-6
-0.682, 8.608e-6
-0.681, 1.163e-5
-0.680, 1.464e-5
-0.679, 1.763e-5
-0.678, 2.061e-5
-0.677, 2.357e-5
-0.676, 2.650e-5
-0.675, 2.940e-5
-0.674, 3.226e-5
-0.673, 3.509e-5
-0.672, 3.791e-5
-0.671, 4.071e-5
-0.670, 4.351e-5
-0.669, 4.631e-5
-0.668, 4.908e-5
-0.667, 5.182e-5
-0.666, 5.455e-5
-0.665, 5.726e-5
-0.664, 5.994e-5
-0.663, 6.261e-5
-0.662, 6.527e-5
-0.661, 6.792e-5
-0.660, 7.056e-5
-0.659, 7.320e-5
-0.658, 7.580e-5
-0.657, 7.838e-5
-0.656, 8.094e-5
-0.655, 8.346e-5
-0.654, 8.597e-5
-0.653, 8.846e-5
-0.652, 9.093e-5
-0.651, 9.338e-5
-0.650, 9.580e-5
-0.649, 9.822e-5
-0.648, 1.006e-4
-0.647, 1.030e-4
-0.646, 1.054e-4
-0.645, 1.078e-4
-0.644, 1.101e-4
-0.643, 1.124e-4
-0.642, 1.147e-4
-0.641, 1.171e-4
-0.640, 1.193e-4
-0.639, 1.216e-4
-0.638, 1.238e-4
-0.637, 1.260e-4
-0.636, 1.282e-4
-0.635, 1.304e-4
-0.634, 1.326e-4
-0.633, 1.348e-4
-0.632, 1.369e-4
-0.631, 1.390e-4
-0.630, 1.411e-4
-0.629, 1.432e-4
-0.628, 1.453e-4
-0.627, 1.474e-4
-0.626, 1.494e-4
-0.625, 1.515e-4
-0.624, 1.535e-4
-0.623, 1.555e-4
-0.622, 1.576e-4
-0.621, 1.595e-4
-0.620, 1.615e-4
-0.619, 1.634e-4
-0.618, 1.654e-4
-0.617, 1.673e-4
-0.616, 1.692e-4
-0.615, 1.711e-4
-0.614, 1.729e-4
-0.613, 1.748e-4
-0.612, 1.766e-4
-0.611, 1.784e-4
-0.610, 1.803e-4
-0.609, 1.821e-4
-0.608, 1.839e-4
-0.607, 1.856e-4
-0.606, 1.874e-4
-0.605, 1.891e-4
-0.604, 1.908e-4
-0.603, 1.925e-4
-0.602, 1.942e-4
-0.601, 1.958e-4
-0.600, 1.975e-4
-0.599, 1.991e-4
-0.598, 2.008e-4
-0.597, 2.024e-4
-0.596, 2.041e-4
-0.595, 2.057e-4
-0.594, 2.073e-4
-0.593, 2.088e-4
-0.592, 2.104e-4
-0.591, 2.120e-4
-0.590, 2.135e-4
-0.589, 2.150e-4
-0.588, 2.166e-4
-0.587, 2.181e-4
-0.586, 2.195e-4
-0.585, 2.210e-4
-0.584, 2.225e-4
-0.583, 2.240e-4
-0.582, 2.254e-4
-0.581, 2.268e-4
-0.580, 2.283e-4
-0.579, 2.297e-4
-0.578, 2.311e-4
-0.577, 2.325e-4
-0.576, 2.339e-4
-0.575, 2.353e-4
-0.574, 2.366e-4
-0.573, 2.380e-4
-0.572, 2.393e-4
-0.571, 2.406e-4
-0.570, 2.419e-4
-0.569, 2.432e-4
-0.568, 2.445e-4
-0.567, 2.458e-4
-0.566, 2.471e-4
-0.565, 2.483e-4
-0.564, 2.496e-4
-0.563, 2.508e-4
-0.562, 2.520e-4
-0.561, 2.532e-4
-0.560, 2.544e-4
-0.559, 2.556e-4
-0.558, 2.568e-4
-0.557, 2.579e-4
-0.556, 2.591e-4
-0.555, 2.603e-4
-0.554, 2.614e-4
-0.553, 2.625e-4
-0.552, 2.636e-4
-0.551, 2.648e-4
-0.550, 2.659e-4
-0.549, 2.670e-4
-0.548, 2.680e-4
-0.547, 2.691e-4
-0.546, 2.702e-4
-0.545, 2.713e-4
-0.544, 2.723e-4
-0.543, 2.734e-4
-0.542, 2.744e-4
-0.541, 2.754e-4
-0.540, 2.764e-4
-0.539, 2.774e-4
-0.538, 2.785e-4
-0.537, 2.794e-4
-0.536, 2.804e-4
-0.535, 2.814e-4
-0.534, 2.824e-4
-0.533, 2.833e-4
-0.532, 2.843e-4
-0.531, 2.852e-4
-0.530, 2.861e-4
-0.529, 2.870e-4
-0.528, 2.880e-4
-0.527, 2.889e-4
-0.526, 2.898e-4
-0.525, 2.907e-4
-0.524, 2.916e-4
-0.523, 2.925e-4
-0.522, 2.933e-4
-0.521, 2.942e-4
-0.520, 2.951e-4
-0.519, 2.959e-4
-0.518, 2.968e-4
-0.517, 2.976e-4
-0.516, 2.985e-4
-0.515, 2.993e-4
-0.514, 3.001e-4
-0.513, 3.010e-4
-0.512, 3.018e-4
-0.511, 3.027e-4
-0.510, 3.035e-4
-0.509, 3.043e-4
-0.508, 3.051e-4
-0.507, 3.059e-4
-0.506, 3.067e-4
-0.505, 3.075e-4
-0.504, 3.083e-4
-0.503, 3.091e-4
-0.502, 3.099e-4
-0.501, 3.107e-4
-0.500, 3.114e-4
-0.499, 3.122e-4
-0.498, 3.130e-4
-0.497, 3.137e-4
-0.496, 3.145e-4
-0.495, 3.152e-4
-0.494, 3.160e-4
-0.493, 3.167e-4
-0.492, 3.175e-4
-0.491, 3.182e-4
-0.490, 3.190e-4
-0.489, 3.197e-4
-0.488, 3.205e-4
-0.487, 3.212e-4
-0.486, 3.219e-4
-0.485, 3.227e-4
-0.484, 3.234e-4
-0.483, 3.241e-4
-0.482, 3.248e-4
-0.481, 3.256e-4
-0.480, 3.263e-4
-0.479, 3.270e-4
-0.478, 3.278e-4
-0.477, 3.285e-4
-0.476, 3.292e-4
-0.475, 3.300e-4
-0.474, 3.307e-4
-0.473, 3.314e-4
-0.472, 3.321e-4
-0.471, 3.329e-4
-0.470, 3.336e-4
-0.469, 3.343e-4
-0.468, 3.351e-4
-0.467, 3.358e-4
-0.466, 3.365e-4
-0.465, 3.373e-4
-0.464, 3.380e-4
-0.463, 3.388e-4
-0.462, 3.395e-4
-0.461, 3.403e-4
-0.460, 3.410e-4
-0.459, 3.418e-4
-0.458, 3.425e-4
-0.457, 3.433e-4
-0.456, 3.440e-4
-0.455, 3.448e-4
-0.454, 3.455e-4
-0.453, 3.463e-4
-0.452, 3.470e-4
-0.451, 3.478e-4
-0.450, 3.485e-4
-0.449, 3.492e-4
-0.448, 3.500e-4
-0.447, 3.507e-4
-0.446, 3.515e-4
-0.445, 3.523e-4
-0.444, 3.530e-4
-0.443, 3.538e-4
-0.442, 3.546e-4
-0.441, 3.554e-4
-0.440, 3.561e-4
-0.439, 3.569e-4
-0.438, 3.577e-4
-0.437, 3.585e-4
-0.436, 3.593e-4
-0.435, 3.601e-4
-0.434, 3.609e-4
-0.433, 3.617e-4
-0.432, 3.625e-4
-0.431, 3.633e-4
-0.430, 3.641e-4
-0.429, 3.649e-4
-0.428, 3.657e-4
-0.427, 3.665e-4
-0.426, 3.673e-4
-0.425, 3.681e-4
-0.424, 3.689e-4
-0.423, 3.697e-4
-0.422, 3.705e-4
-0.421, 3.713e-4
-0.420, 3.721e-4
-0.419, 3.729e-4
-0.418, 3.737e-4
-0.417, 3.745e-4
-0.416, 3.753e-4
-0.415, 3.761e-4
-0.414, 3.769e-4
-0.413, 3.777e-4
-0.412, 3.785e-4
-0.411, 3.794e-4
-0.410, 3.802e-4
-0.409, 3.811e-4
-0.408, 3.819e-4
-0.407, 3.827e-4
-0.406, 3.835e-4
-0.405, 3.843e-4
-0.404, 3.851e-4
-0.403, 3.859e-4
-0.402, 3.867e-4
-0.401, 3.875e-4
-0.400, 3.883e-4
-0.399, 3.891e-4
-0.398, 3.899e-4
-0.397, 3.907e-4
-0.396, 3.914e-4
-0.395, 3.922e-4
-0.394, 3.930e-4
-0.393, 3.938e-4
-0.392, 3.945e-4
-0.391, 3.953e-4
-0.390, 3.961e-4
-0.389, 3.968e-4
-0.388, 3.976e-4
-0.387, 3.984e-4
-0.386, 3.991e-4
-0.385, 3.999e-4
-0.384, 4.006e-4
-0.383, 4.014e-4
-0.382, 4.021e-4
-0.381, 4.028e-4
-0.380, 4.035e-4
-0.379, 4.043e-4
-0.378, 4.050e-4
-0.377, 4.057e-4
-0.376, 4.064e-4
-0.375, 4.071e-4
-0.374, 4.078e-4
-0.373, 4.085e-4
-0.372, 4.092e-4
-0.371, 4.099e-4
-0.370, 4.106e-4
-0.369, 4.113e-4
-0.368, 4.119e-4
-0.367, 4.126e-4
-0.366, 4.133e-4
-0.365, 4.140e-4
-0.364, 4.146e-4
-0.363, 4.153e-4
-0.362, 4.159e-4
-0.361, 4.166e-4
-0.360, 4.172e-4
-0.359, 4.178e-4
-0.358, 4.185e-4
-0.357, 4.191e-4
-0.356, 4.197e-4
-0.355, 4.203e-4
-0.354, 4.209e-4
-0.353, 4.215e-4
-0.352, 4.221e-4
-0.351, 4.227e-4
-0.350, 4.233e-4
-0.349, 4.239e-4
-0.348, 4.245e-4
-0.347, 4.251e-4
-0.346, 4.256e-4
-0.345, 4.262e-4
-0.344, 4.268e-4
-0.343, 4.273e-4
-0.342, 4.279e-4
-0.341, 4.284e-4
-0.340, 4.290e-4
-0.339, 4.295e-4
-0.338, 4.301e-4
-0.337, 4.306e-4
-0.336, 4.311e-4
-0.335, 4.316e-4
-0.334, 4.322e-4
-0.333, 4.327e-4
-0.332, 4.332e-4
-0.331, 4.337e-4
-0.330, 4.342e-4
-0.329, 4.346e-4
-0.328, 4.351e-4
-0.327, 4.356e-4
-0.326, 4.361e-4
-0.325, 4.366e-4
-0.324, 4.371e-4
-0.323, 4.375e-4
-0.322, 4.380e-4
-0.321, 4.385e-4
-0.320, 4.389e-4
-0.319, 4.394e-4
-0.318, 4.398e-4
-0.317, 4.403e-4
-0.316, 4.407e-4
-0.315, 4.412e-4
