Jan. 18, 2025   15:20:09
0.646, 5.999e-4
0.647, 6.007e-4
0.648, 6.014e-4
0.649, 6.022e-4
0.650, 6.029e-4
0.651, 6.037e-4
0.652, 6.044e-4
0.653, 6.052e-4
0.654, 6.060e-4
0.655, 6.068e-4
0.656, 6.075e-4
0.657, 6.083e-4
0.658, 6.091e-4
0.659, 6.099e-4
0.660, 6.107e-4
0.661, 6.115e-4
0.662, 6.124e-4
0.663, 6.132e-4
0.664, 6.140e-4
0.665, 6.148e-4
0.666, 6.157e-4
0.667, 6.165e-4
0.668, 6.174e-4
0.669, 6.182e-4
0.670, 6.191e-4
0.671, 6.200e-4
0.672, 6.208e-4
0.673, 6.217e-4
0.674, 6.226e-4
0.675, 6.235e-4
0.676, 6.244e-4
0.677, 6.254e-4
0.678, 6.263e-4
0.679, 6.272e-4
0.680, 6.281e-4
0.681, 6.290e-4
0.682, 6.300e-4
0.683, 6.309e-4
0.684, 6.318e-4
0.685, 6.328e-4
0.686, 6.337e-4
0.687, 6.347e-4
0.688, 6.357e-4
0.689, 6.366e-4
0.690, 6.376e-4
0.691, 6.386e-4
0.692, 6.396e-4
0.693, 6.406e-4
0.694, 6.415e-4
0.695, 6.425e-4
0.696, 6.435e-4
0.697, 6.445e-4
0.698, 6.456e-4
0.699, 6.466e-4
0.700, 6.476e-4
0.701, 6.487e-4
0.702, 6.497e-4
0.703, 6.508e-4
0.704, 6.518e-4
0.705, 6.529e-4
0.706, 6.539e-4
0.707, 6.550e-4
0.708, 6.561e-4
0.709, 6.572e-4
0.710, 6.583e-4
0.711, 6.594e-4
0.712, 6.605e-4
0.713, 6.616e-4
0.714, 6.627e-4
0.715, 6.638e-4
0.716, 6.649e-4
0.717, 6.660e-4
0.718, 6.672e-4
0.719, 6.683e-4
0.720, 6.695e-4
0.721, 6.706e-4
0.722, 6.718e-4
0.723, 6.730e-4
0.724, 6.741e-4
0.725, 6.753e-4
0.726, 6.765e-4
0.727, 6.777e-4
0.728, 6.789e-4
0.729, 6.801e-4
0.730, 6.813e-4
0.731, 6.825e-4
0.732, 6.837e-4
0.733, 6.849e-4
0.734, 6.861e-4
0.735, 6.874e-4
0.736, 6.886e-4
0.737, 6.899e-4
0.738, 6.911e-4
0.739, 6.924e-4
0.740, 6.936e-4
0.741, 6.949e-4
0.742, 6.962e-4
0.743, 6.975e-4
0.744, 6.988e-4
0.745, 7.001e-4
0.746, 7.014e-4
0.747, 7.027e-4
0.748, 7.041e-4
0.749, 7.054e-4
0.750, 7.067e-4
0.751, 7.081e-4
0.752, 7.094e-4
0.753, 7.107e-4
0.754, 7.121e-4
0.755, 7.134e-4
0.756, 7.148e-4
0.757, 7.161e-4
0.758, 7.175e-4
0.759, 7.189e-4
0.760, 7.202e-4
0.761, 7.216e-4
0.762, 7.230e-4
0.763, 7.244e-4
0.764, 7.258e-4
0.765, 7.272e-4
0.766, 7.286e-4
0.767, 7.301e-4
0.768, 7.315e-4
0.769, 7.329e-4
0.770, 7.344e-4
0.771, 7.358e-4
0.772, 7.373e-4
0.773, 7.387e-4
0.774, 7.402e-4
0.775, 7.417e-4
0.776, 7.432e-4
0.777, 7.447e-4
0.778, 7.461e-4
0.779, 7.476e-4
0.780, 7.491e-4
0.781, 7.506e-4
0.782, 7.521e-4
0.783, 7.536e-4
0.784, 7.552e-4
0.785, 7.567e-4
0.786, 7.582e-4
0.787, 7.597e-4
0.788, 7.613e-4
0.789, 7.628e-4
0.790, 7.644e-4
0.791, 7.659e-4
0.792, 7.675e-4
0.793, 7.690e-4
0.794, 7.706e-4
0.795, 7.722e-4
0.796, 7.738e-4
0.797, 7.753e-4
0.798, 7.769e-4
0.799, 7.785e-4
0.800, 7.773e-4
0.799, 7.684e-4
0.798, 7.596e-4
0.797, 7.510e-4
0.796, 7.425e-4
0.795, 7.341e-4
0.794, 7.259e-4
0.793, 7.179e-4
0.792, 7.099e-4
0.791, 7.021e-4
0.790, 6.944e-4
0.789, 6.867e-4
0.788, 6.792e-4
0.787, 6.718e-4
0.786, 6.644e-4
0.785, 6.572e-4
0.784, 6.500e-4
0.783, 6.428e-4
0.782, 6.357e-4
0.781, 6.287e-4
0.780, 6.217e-4
0.779, 6.147e-4
0.778, 6.079e-4
0.777, 6.011e-4
0.776, 5.943e-4
0.775, 5.876e-4
0.774, 5.809e-4
0.773, 5.743e-4
0.772, 5.678e-4
0.771, 5.613e-4
0.770, 5.548e-4
0.769, 5.484e-4
0.768, 5.420e-4
0.767, 5.356e-4
0.766, 5.293e-4
0.765, 5.231e-4
0.764, 5.169e-4
0.763, 5.107e-4
0.762, 5.047e-4
0.761, 4.986e-4
0.760, 4.926e-4
0.759, 4.866e-4
0.758, 4.806e-4
0.757, 4.747e-4
0.756, 4.687e-4
0.755, 4.629e-4
0.754, 4.570e-4
0.753, 4.512e-4
0.752, 4.455e-4
0.751, 4.398e-4
0.750, 4.341e-4
0.749, 4.284e-4
0.748, 4.228e-4
0.747, 4.172e-4
0.746, 4.116e-4
0.745, 4.061e-4
0.744, 4.006e-4
0.743, 3.952e-4
0.742, 3.897e-4
0.741, 3.843e-4
0.740, 3.789e-4
0.739, 3.735e-4
0.738, 3.682e-4
0.737, 3.630e-4
0.736, 3.578e-4
0.735, 3.526e-4
0.734, 3.474e-4
0.733, 3.423e-4
0.732, 3.372e-4
0.731, 3.321e-4
0.730, 3.271e-4
0.729, 3.220e-4
0.728, 3.170e-4
0.727, 3.120e-4
0.726, 3.070e-4
0.725, 3.021e-4
0.724, 2.972e-4
0.723, 2.923e-4
0.722, 2.875e-4
0.721, 2.827e-4
0.720, 2.779e-4
0.719, 2.731e-4
0.718, 2.684e-4
0.717, 2.636e-4
0.716, 2.589e-4
0.715, 2.542e-4
0.714, 2.496e-4
0.713, 2.450e-4
0.712, 2.404e-4
0.711, 2.359e-4
0.710, 2.313e-4
0.709, 2.268e-4
0.708, 2.223e-4
0.707, 2.178e-4
0.706, 2.134e-4
0.705, 2.090e-4
0.704, 2.046e-4
0.703, 2.003e-4
0.702, 1.960e-4
0.701, 1.917e-4
0.700, 1.875e-4
0.699, 1.832e-4
0.698, 1.790e-4
0.697, 1.748e-4
0.696, 1.706e-4
0.695, 1.665e-4
0.694, 1.623e-4
0.693, 1.582e-4
0.692, 1.541e-4
0.691, 1.500e-4
0.690, 1.459e-4
0.689, 1.419e-4
0.688, 1.379e-4
0.687, 1.340e-4
0.686, 1.300e-4
0.685, 1.261e-4
0.684, 1.222e-4
0.683, 1.183e-4
0.682, 1.144e-4
0.681, 1.106e-4
0.680, 1.068e-4
0.679, 1.030e-4
0.678, 9.918e-5
0.677, 9.544e-5
0.676, 9.173e-5
0.675, 8.803e-5
0.674, 8.436e-5
0.673, 8.069e-5
0.672, 7.703e-5
0.671, 7.339e-5
0.670, 6.977e-5
0.669, 6.618e-5
0.668, 6.262e-5
0.667, 5.910e-5
0.666, 5.560e-5
0.665, 5.211e-5
0.664, 4.864e-5
0.663, 4.519e-5
0.662, 4.178e-5
0.661, 3.840e-5
0.660, 3.506e-5
0.659, 3.174e-5
0.658, 2.842e-5
0.657, 2.511e-5
0.656, 2.181e-5
0.655, 1.853e-5
0.654, 1.527e-5
0.653, 1.204e-5
0.652, 8.826e-6
0.651, 5.632e-6
0.650, 2.449e-6
0.649, -7.225e-7
0.648, -3.884e-6
0.647, -7.037e-6
0.646, -1.017e-5
0.645, -1.327e-5
0.644, -1.633e-5
0.643, -1.937e-5
0.642, -2.238e-5
0.641, -2.538e-5
0.640, -2.836e-5
0.639, -3.132e-5
0.638, -3.425e-5
0.637, -3.718e-5
0.636, -4.009e-5
0.635, -4.299e-5
0.634, -4.588e-5
0.633, -4.875e-5
0.632, -5.160e-5
0.631, -5.442e-5
0.630, -5.721e-5
0.629, -5.999e-5
0.628, -6.274e-5
0.627, -6.547e-5
0.626, -6.818e-5
0.625, -7.088e-5
0.624, -7.356e-5
0.623, -7.623e-5
0.622, -7.890e-5
0.621, -8.156e-5
0.620, -8.420e-5
0.619, -8.683e-5
0.618, -8.942e-5
0.617, -9.199e-5
0.616, -9.454e-5
0.615, -9.707e-5
0.614, -9.959e-5
0.613, -1.021e-4
0.612, -1.046e-4
0.611, -1.070e-4
0.610, -1.095e-4
0.609, -1.119e-4
0.608, -1.143e-4
0.607, -1.167e-4
0.606, -1.191e-4
0.605, -1.214e-4
0.604, -1.237e-4
0.603, -1.260e-4
0.602, -1.283e-4
0.601, -1.306e-4
0.600, -1.329e-4
0.599, -1.352e-4
0.598, -1.375e-4
0.597, -1.397e-4
0.596, -1.419e-4
0.595, -1.441e-4
0.594, -1.463e-4
0.593, -1.485e-4
0.592, -1.506e-4
0.591, -1.528e-4
0.590, -1.549e-4
0.589, -1.570e-4
0.588, -1.592e-4
0.587, -1.613e-4
0.586, -1.634e-4
0.585, -1.655e-4
0.584, -1.675e-4
0.583, -1.696e-4
0.582, -1.716e-4
0.581, -1.736e-4
0.580, -1.756e-4
0.579, -1.776e-4
0.578, -1.795e-4
0.577, -1.815e-4
0.576, -1.834e-4
0.575, -1.853e-4
0.574, -1.873e-4
0.573, -1.892e-4
0.572, -1.910e-4
0.571, -1.929e-4
0.570, -1.948e-4
0.569, -1.966e-4
0.568, -1.985e-4
0.567, -2.003e-4
0.566, -2.021e-4
0.565, -2.039e-4
0.564, -2.057e-4
0.563, -2.075e-4
0.562, -2.093e-4
0.561, -2.111e-4
0.560, -2.128e-4
0.559, -2.145e-4
0.558, -2.163e-4
0.557, -2.180e-4
0.556, -2.197e-4
0.555, -2.213e-4
0.554, -2.230e-4
0.553, -2.247e-4
0.552, -2.263e-4
0.551, -2.279e-4
0.550, -2.296e-4
0.549, -2.312e-4
0.548, -2.328e-4
0.547, -2.344e-4
0.546, -2.360e-4
0.545, -2.375e-4
0.544, -2.391e-4
0.543, -2.407e-4
0.542, -2.423e-4
0.541, -2.438e-4
0.540, -2.454e-4
0.539, -2.469e-4
0.538, -2.484e-4
0.537, -2.499e-4
0.536, -2.514e-4
0.535, -2.528e-4
0.534, -2.543e-4
0.533, -2.558e-4
0.532, -2.572e-4
0.531, -2.587e-4
0.530, -2.601e-4
0.529, -2.615e-4
0.528, -2.629e-4
0.527, -2.643e-4
0.526, -2.657e-4
0.525, -2.671e-4
0.524, -2.685e-4
0.523, -2.698e-4
0.522, -2.712e-4
0.521, -2.725e-4
0.520, -2.739e-4
0.519, -2.752e-4
0.518, -2.765e-4
0.517, -2.778e-4
0.516, -2.791e-4
0.515, -2.804e-4
0.514, -2.816e-4
0.513, -2.829e-4
0.512, -2.842e-4
0.511, -2.855e-4
0.510, -2.868e-4
0.509, -2.880e-4
0.508, -2.893e-4
0.507, -2.905e-4
0.506, -2.917e-4
0.505, -2.930e-4
0.504, -2.942e-4
0.503, -2.954e-4
0.502, -2.966e-4
0.501, -2.978e-4
0.500, -2.989e-4
0.499, -3.001e-4
0.498, -3.013e-4
0.497, -3.024e-4
0.496, -3.036e-4
0.495, -3.047e-4
0.494, -3.059e-4
0.493, -3.070e-4
0.492, -3.081e-4
0.491, -3.092e-4
0.490, -3.103e-4
0.489, -3.115e-4
0.488, -3.125e-4
0.487, -3.136e-4
0.486, -3.147e-4
0.485, -3.158e-4
0.484, -3.169e-4
0.483, -3.180e-4
0.482, -3.190e-4
0.481, -3.201e-4
0.480, -3.212e-4
0.479, -3.222e-4
0.478, -3.233e-4
0.477, -3.243e-4
0.476, -3.253e-4
0.475, -3.263e-4
0.474, -3.274e-4
0.473, -3.284e-4
0.472, -3.294e-4
0.471, -3.304e-4
0.470, -3.313e-4
0.469, -3.323e-4
0.468, -3.333e-4
0.467, -3.342e-4
0.466, -3.352e-4
0.465, -3.361e-4
0.464, -3.371e-4
0.463, -3.380e-4
0.462, -3.390e-4
0.461, -3.399e-4
0.460, -3.408e-4
0.459, -3.418e-4
0.458, -3.427e-4
0.457, -3.436e-4
0.456, -3.445e-4
0.455, -3.454e-4
0.454, -3.463e-4
0.453, -3.472e-4
0.452, -3.480e-4
0.451, -3.489e-4
0.450, -3.498e-4
0.449, -3.506e-4
0.448, -3.515e-4
0.447, -3.524e-4
0.446, -3.532e-4
0.445, -3.541e-4
0.444, -3.549e-4
0.443, -3.557e-4
0.442, -3.566e-4
0.441, -3.574e-4
0.440, -3.582e-4
0.439, -3.591e-4
0.438, -3.599e-4
0.437, -3.607e-4
0.436, -3.615e-4
0.435, -3.623e-4
0.434, -3.631e-4
0.433, -3.639e-4
0.432, -3.647e-4
0.431, -3.654e-4
0.430, -3.662e-4
0.429, -3.670e-4
0.428, -3.677e-4
0.427, -3.685e-4
0.426, -3.693e-4
0.425, -3.700e-4
0.424, -3.708e-4
0.423, -3.715e-4
0.422, -3.722e-4
0.421, -3.729e-4
0.420, -3.737e-4
0.419, -3.744e-4
0.418, -3.751e-4
0.417, -3.758e-4
0.416, -3.765e-4
0.415, -3.772e-4
0.414, -3.779e-4
0.413, -3.786e-4
0.412, -3.793e-4
0.411, -3.800e-4
0.410, -3.807e-4
0.409, -3.814e-4
0.408, -3.821e-4
0.407, -3.828e-4
0.406, -3.835e-4
0.405, -3.841e-4
0.404, -3.848e-4
0.403, -3.854e-4
0.402, -3.861e-4
0.401, -3.867e-4
0.400, -3.873e-4
0.399, -3.880e-4
0.398, -3.886e-4
0.397, -3.892e-4
0.396, -3.898e-4
0.395, -3.905e-4
0.394, -3.911e-4
0.393, -3.917e-4
0.392, -3.923e-4
0.391, -3.929e-4
0.390, -3.935e-4
0.389, -3.940e-4
0.388, -3.946e-4
0.387, -3.952e-4
0.386, -3.958e-4
0.385, -3.963e-4
0.384, -3.969e-4
0.383, -3.975e-4
0.382, -3.981e-4
0.381, -3.986e-4
0.380, -3.992e-4
0.379, -3.998e-4
0.378, -4.003e-4
0.377, -4.009e-4
0.376, -4.014e-4
0.375, -4.020e-4
0.374, -4.025e-4
0.373, -4.030e-4
0.372, -4.035e-4
0.371, -4.041e-4
0.370, -4.046e-4
0.369, -4.051e-4
0.368, -4.056e-4
0.367, -4.061e-4
0.366, -4.066e-4
0.365, -4.071e-4
0.364, -4.076e-4
0.363, -4.081e-4
0.362, -4.086e-4
0.361, -4.091e-4
0.360, -4.096e-4
0.359, -4.101e-4
0.358, -4.105e-4
0.357, -4.110e-4
0.356, -4.115e-4
0.355, -4.120e-4
0.354, -4.124e-4
0.353, -4.129e-4
0.352, -4.133e-4
0.351, -4.138e-4
0.350, -4.143e-4
0.349, -4.147e-4
0.348, -4.152e-4
0.347, -4.156e-4
0.346, -4.160e-4
0.345, -4.165e-4
0.344, -4.169e-4
0.343, -4.173e-4
0.342, -4.178e-4
0.341, -4.182e-4
0.340, -4.186e-4
0.339, -4.191e-4
0.338, -4.195e-4
0.337, -4.199e-4
0.336, -4.203e-4
0.335, -4.207e-4
0.334, -4.211e-4
0.333, -4.215e-4
0.332, -4.219e-4
0.331, -4.223e-4
0.330, -4.227e-4
0.329, -4.231e-4
0.328, -4.235e-4
0.327, -4.239e-4
0.326, -4.243e-4
0.325, -4.247e-4
0.324, -4.251e-4
0.323, -4.255e-4
0.322, -4.259e-4
0.321, -4.262e-4
0.320, -4.266e-4
0.319, -4.270e-4
0.318, -4.274e-4
0.317, -4.277e-4
0.316, -4.281e-4
0.315, -4.285e-4
0.314, -4.288e-4
0.313, -4.292e-4
0.312, -4.296e-4
0.311, -4.299e-4
0.310, -4.303e-4
0.309, -4.306e-4
0.308, -4.310e-4
0.307, -4.314e-4
0.306, -4.318e-4
0.305, -4.322e-4
0.304, -4.325e-4
0.303, -4.328e-4
0.302, -4.332e-4
0.301, -4.335e-4
0.300, -4.339e-4
0.299, -4.342e-4
0.298, -4.346e-4
0.297, -4.349e-4
0.296, -4.352e-4
0.295, -4.356e-4
0.294, -4.359e-4
0.293, -4.362e-4
0.292, -4.366e-4
0.291, -4.369e-4
0.290, -4.372e-4
0.289, -4.375e-4
0.288, -4.378e-4
0.287, -4.381e-4
0.286, -4.384e-4
0.285, -4.387e-4
0.284, -4.390e-4
0.283, -4.393e-4
0.282, -4.396e-4
0.281, -4.399e-4
0.280, -4.403e-4
0.279, -4.406e-4
0.278, -4.409e-4
0.277, -4.412e-4
0.276, -4.415e-4
0.275, -4.418e-4
0.274, -4.421e-4
0.273, -4.424e-4
0.272, -4.427e-4
0.271, -4.430e-4
0.270, -4.433e-4
0.269, -4.436e-4
0.268, -4.439e-4
0.267, -4.442e-4
0.266, -4.445e-4
0.265, -4.447e-4
0.264, -4.450e-4
0.263, -4.453e-4
0.262, -4.456e-4
0.261, -4.459e-4
0.260, -4.462e-4
0.259, -4.465e-4
0.258, -4.467e-4
0.257, -4.470e-4
0.256, -4.473e-4
0.255, -4.476e-4
0.254, -4.479e-4
0.253, -4.481e-4
0.252, -4.484e-4
0.251, -4.487e-4
0.250, -4.490e-4
0.249, -4.493e-4
0.248, -4.495e-4
0.247, -4.498e-4
0.246, -4.501e-4
0.245, -4.503e-4
0.244, -4.506e-4
0.243, -4.508e-4
0.242, -4.511e-4
0.241, -4.514e-4
0.240, -4.516e-4
0.239, -4.519e-4
0.238, -4.521e-4
0.237, -4.524e-4
0.236, -4.527e-4
0.235, -4.529e-4
0.234, -4.532e-4
0.233, -4.534e-4
0.232, -4.537e-4
0.231, -4.539e-4
0.230, -4.542e-4
0.229, -4.544e-4
0.228, -4.547e-4
0.227, -4.549e-4
0.226, -4.552e-4
0.225, -4.554e-4
0.224, -4.557e-4
0.223, -4.559e-4
0.222, -4.562e-4
0.221, -4.564e-4
0.220, -4.567e-4
0.219, -4.569e-4
0.218, -4.572e-4
0.217, -4.574e-4
0.216, -4.577e-4
0.215, -4.579e-4
0.214, -4.581e-4
0.213, -4.584e-4
0.212, -4.586e-4
0.211, -4.589e-4
0.210, -4.591e-4
0.209, -4.593e-4
0.208, -4.596e-4
0.207, -4.598e-4
0.206, -4.601e-4
0.205, -4.603e-4
0.204, -4.606e-4
0.203, -4.608e-4
0.202, -4.610e-4
0.201, -4.613e-4
0.200, -4.615e-4
0.199, -4.618e-4
0.198, -4.620e-4
0.197, -4.623e-4
0.196, -4.625e-4
0.195, -4.627e-4
0.194, -4.630e-4
0.193, -4.632e-4
0.192, -4.635e-4
0.191, -4.637e-4
0.190, -4.639e-4
0.189, -4.642e-4
0.188, -4.644e-4
0.187, -4.647e-4
0.186, -4.649e-4
0.185, -4.651e-4
0.184, -4.654e-4
0.183, -4.656e-4
0.182, -4.658e-4
0.181, -4.661e-4
0.180, -4.663e-4
0.179, -4.666e-4
0.178, -4.668e-4
0.177, -4.671e-4
0.176, -4.673e-4
0.175, -4.675e-4
0.174, -4.678e-4
0.173, -4.680e-4
0.172, -4.683e-4
0.171, -4.685e-4
0.170, -4.688e-4
0.169, -4.690e-4
0.168, -4.693e-4
0.167, -4.695e-4
0.166, -4.698e-4
0.165, -4.700e-4
0.164, -4.702e-4
0.163, -4.705e-4
0.162, -4.707e-4
0.161, -4.710e-4
0.160, -4.712e-4
0.159, -4.715e-4
0.158, -4.717e-4
0.157, -4.720e-4
0.156, -4.722e-4
0.155, -4.725e-4
0.154, -4.727e-4
0.153, -4.730e-4
0.152, -4.733e-4
0.151, -4.735e-4
0.150, -4.738e-4
0.149, -4.740e-4
0.148, -4.743e-4
0.147, -4.746e-4
0.146, -4.748e-4
0.145, -4.751e-4
0.144, -4.753e-4
0.143, -4.756e-4
0.142, -4.759e-4
0.141, -4.761e-4
0.140, -4.764e-4
0.139, -4.767e-4
0.138, -4.769e-4
0.137, -4.772e-4
0.136, -4.775e-4
0.135, -4.777e-4
0.134, -4.780e-4
0.133, -4.783e-4
0.132, -4.786e-4
0.131, -4.789e-4
0.130, -4.791e-4
0.129, -4.794e-4
0.128, -4.797e-4
0.127, -4.800e-4
0.126, -4.802e-4
0.125, -4.805e-4
0.124, -4.808e-4
0.123, -4.811e-4
0.122, -4.814e-4
0.121, -4.816e-4
0.120, -4.819e-4
0.119, -4.822e-4
0.118, -4.825e-4
0.117, -4.828e-4
0.116, -4.830e-4
0.115, -4.833e-4
0.114, -4.836e-4
0.113, -4.839e-4
0.112, -4.842e-4
0.111, -4.845e-4
0.110, -4.848e-4
0.109, -4.851e-4
0.108, -4.854e-4
0.107, -4.856e-4
0.106, -4.859e-4
0.105, -4.862e-4
0.104, -4.865e-4
0.103, -4.868e-4
0.102, -4.872e-4
0.101, -4.875e-4
0.100, -4.878e-4
0.099, -4.881e-4
0.098, -4.884e-4
0.097, -4.887e-4
0.096, -4.890e-4
0.095, -4.893e-4
0.094, -4.896e-4
0.093, -4.899e-4
0.092, -4.902e-4
0.091, -4.905e-4
0.090, -4.908e-4
0.089, -4.911e-4
0.088, -4.914e-4
0.087, -4.917e-4
0.086, -4.920e-4
0.085, -4.924e-4
0.084, -4.927e-4
0.083, -4.930e-4
0.082, -4.933e-4
0.081, -4.936e-4
0.080, -4.940e-4
0.079, -4.943e-4
0.078, -4.946e-4
0.077, -4.949e-4
0.076, -4.952e-4
0.075, -4.955e-4
0.074, -4.958e-4
0.073, -4.962e-4
0.072, -4.965e-4
0.071, -4.968e-4
0.070, -4.972e-4
0.069, -4.975e-4
0.068, -4.978e-4
0.067, -4.981e-4
0.066, -4.985e-4
0.065, -4.988e-4
0.064, -4.991e-4
0.063, -4.995e-4
0.062, -4.998e-4
0.061, -5.001e-4
0.060, -5.004e-4
0.059, -5.008e-4
0.058, -5.011e-4
0.057, -5.015e-4
0.056, -5.018e-4
0.055, -5.021e-4
0.054, -5.025e-4
0.053, -5.028e-4
0.052, -5.031e-4
0.051, -5.035e-4
0.050, -5.038e-4
0.049, -5.042e-4
0.048, -5.045e-4
0.047, -5.048e-4
0.046, -5.052e-4
0.045, -5.056e-4
0.044, -5.059e-4
0.043, -5.063e-4
0.042, -5.066e-4
0.041, -5.069e-4
0.040, -5.073e-4
0.039, -5.076e-4
0.038, -5.080e-4
0.037, -5.083e-4
0.036, -5.087e-4
0.035, -5.090e-4
0.034, -5.094e-4
0.033, -5.097e-4
0.032, -5.101e-4
0.031, -5.104e-4
0.030, -5.108e-4
0.029, -5.111e-4
0.028, -5.115e-4
0.027, -5.118e-4
0.026, -5.122e-4
0.025, -5.125e-4
0.024, -5.129e-4
0.023, -5.132e-4
0.022, -5.136e-4
0.021, -5.140e-4
0.020, -5.143e-4
0.019, -5.147e-4
0.018, -5.150e-4
0.017, -5.154e-4
0.016, -5.157e-4
0.015, -5.161e-4
0.014, -5.164e-4
0.013, -5.168e-4
0.012, -5.171e-4
0.011, -5.175e-4
0.010, -5.178e-4
0.009, -5.182e-4
0.008, -5.185e-4
0.007, -5.189e-4
0.006, -5.192e-4
0.005, -5.196e-4
0.004, -5.199e-4
0.003, -5.203e-4
0.002, -5.207e-4
0.001, -5.210e-4
0.000, -5.214e-4
-0.001, -5.218e-4
-0.002, -5.222e-4
-0.003, -5.225e-4
-0.004, -5.229e-4
-0.005, -5.232e-4
-0.006, -5.236e-4
-0.007, -5.239e-4
-0.008, -5.242e-4
-0.009, -5.246e-4
-0.010, -5.249e-4
-0.011, -5.253e-4
-0.012, -5.256e-4
-0.013, -5.259e-4
-0.014, -5.263e-4
-0.015, -5.266e-4
-0.016, -5.270e-4
-0.017, -5.273e-4
-0.018, -5.276e-4
-0.019, -5.280e-4
-0.020, -5.283e-4
-0.021, -5.287e-4
-0.022, -5.290e-4
-0.023, -5.293e-4
-0.024, -5.297e-4
-0.025, -5.300e-4
-0.026, -5.303e-4
-0.027, -5.307e-4
-0.028, -5.310e-4
-0.029, -5.313e-4
-0.030, -5.316e-4
-0.031, -5.320e-4
-0.032, -5.323e-4
-0.033, -5.326e-4
-0.034, -5.329e-4
-0.035, -5.332e-4
-0.036, -5.336e-4
-0.037, -5.339e-4
-0.038, -5.342e-4
-0.039, -5.345e-4
-0.040, -5.349e-4
-0.041, -5.352e-4
-0.042, -5.355e-4
-0.043, -5.358e-4
-0.044, -5.361e-4
-0.045, -5.365e-4
-0.046, -5.368e-4
-0.047, -5.371e-4
-0.048, -5.374e-4
-0.049, -5.377e-4
-0.050, -5.380e-4
-0.051, -5.384e-4
-0.052, -5.387e-4
-0.053, -5.390e-4
-0.054, -5.393e-4
-0.055, -5.396e-4
-0.056, -5.400e-4
-0.057, -5.403e-4
-0.058, -5.406e-4
-0.059, -5.409e-4
-0.060, -5.412e-4
-0.061, -5.415e-4
-0.062, -5.418e-4
-0.063, -5.421e-4
-0.064, -5.425e-4
-0.065, -5.428e-4
-0.066, -5.431e-4
-0.067, -5.434e-4
-0.068, -5.437e-4
-0.069, -5.440e-4
-0.070, -5.443e-4
-0.071, -5.446e-4
-0.072, -5.449e-4
-0.073, -5.452e-4
-0.074, -5.455e-4
-0.075, -5.458e-4
-0.076, -5.461e-4
-0.077, -5.464e-4
-0.078, -5.467e-4
-0.079, -5.471e-4
-0.080, -5.474e-4
-0.081, -5.477e-4
-0.082, -5.480e-4
-0.083, -5.483e-4
-0.084, -5.486e-4
-0.085, -5.489e-4
-0.086, -5.492e-4
-0.087, -5.495e-4
-0.088, -5.498e-4
-0.089, -5.501e-4
-0.090, -5.503e-4
-0.091, -5.506e-4
-0.092, -5.509e-4
-0.093, -5.512e-4
-0.094, -5.515e-4
-0.095, -5.518e-4
-0.096, -5.521e-4
-0.097, -5.524e-4
-0.098, -5.527e-4
-0.099, -5.530e-4
-0.100, -5.532e-4
-0.101, -5.535e-4
-0.102, -5.538e-4
-0.103, -5.542e-4
-0.104, -5.545e-4
-0.105, -5.548e-4
-0.106, -5.550e-4
-0.107, -5.553e-4
-0.108, -5.556e-4
-0.109, -5.559e-4
-0.110, -5.562e-4
-0.111, -5.565e-4
-0.112, -5.567e-4
-0.113, -5.570e-4
-0.114, -5.573e-4
-0.115, -5.576e-4
-0.116, -5.579e-4
-0.117, -5.582e-4
-0.118, -5.584e-4
-0.119, -5.587e-4
-0.120, -5.590e-4
-0.121, -5.592e-4
-0.122, -5.595e-4
-0.123, -5.598e-4
-0.124, -5.600e-4
-0.125, -5.603e-4
-0.126, -5.606e-4
-0.127, -5.608e-4
-0.128, -5.611e-4
-0.129, -5.613e-4
-0.130, -5.616e-4
-0.131, -5.618e-4
-0.132, -5.621e-4
-0.133, -5.623e-4
-0.134, -5.626e-4
-0.135, -5.628e-4
-0.136, -5.631e-4
-0.137, -5.633e-4
-0.138, -5.636e-4
-0.139, -5.638e-4
-0.140, -5.640e-4
-0.141, -5.643e-4
-0.142, -5.645e-4
-0.143, -5.647e-4
-0.144, -5.650e-4
-0.145, -5.652e-4
-0.146, -5.654e-4
-0.147, -5.657e-4
-0.148, -5.659e-4
-0.149, -5.661e-4
-0.150, -5.663e-4
-0.151, -5.665e-4
-0.152, -5.668e-4
-0.153, -5.670e-4
-0.154, -5.672e-4
-0.155, -5.674e-4
-0.156, -5.676e-4
-0.157, -5.678e-4
-0.158, -5.680e-4
-0.159, -5.682e-4
-0.160, -5.684e-4
-0.161, -5.686e-4
-0.162, -5.688e-4
-0.163, -5.690e-4
-0.164, -5.692e-4
-0.165, -5.694e-4
-0.166, -5.696e-4
-0.167, -5.698e-4
-0.168, -5.699e-4
-0.169, -5.701e-4
-0.170, -5.703e-4
-0.171, -5.704e-4
-0.172, -5.706e-4
-0.173, -5.708e-4
-0.174, -5.709e-4
-0.175, -5.711e-4
-0.176, -5.712e-4
-0.177, -5.714e-4
-0.178, -5.715e-4
-0.179, -5.717e-4
-0.180, -5.718e-4
-0.181, -5.720e-4
-0.182, -5.721e-4
-0.183, -5.722e-4
-0.184, -5.724e-4
-0.185, -5.725e-4
-0.186, -5.726e-4
-0.187, -5.727e-4
-0.188, -5.728e-4
-0.189, -5.730e-4
-0.190, -5.731e-4
-0.191, -5.732e-4
-0.192, -5.733e-4
-0.193, -5.734e-4
-0.194, -5.735e-4
