Jan. 18, 2025   14:15:40
Cyclic Voltammetry
0.443, 6.003e-4
0.444, 6.006e-4
0.445, 6.009e-4
0.446, 6.012e-4
0.447, 6.015e-4
0.448, 6.017e-4
0.449, 6.020e-4
0.450, 6.023e-4
0.451, 6.026e-4
0.452, 6.029e-4
0.453, 6.032e-4
0.454, 6.035e-4
0.455, 6.039e-4
0.456, 6.042e-4
0.457, 6.045e-4
0.458, 6.048e-4
0.459, 6.051e-4
0.460, 6.054e-4
0.461, 6.058e-4
0.462, 6.061e-4
0.463, 6.064e-4
0.464, 6.067e-4
0.465, 6.071e-4
0.466, 6.074e-4
0.467, 6.078e-4
0.468, 6.081e-4
0.469, 6.084e-4
0.470, 6.088e-4
0.471, 6.091e-4
0.472, 6.094e-4
0.473, 6.098e-4
0.474, 6.102e-4
0.475, 6.105e-4
0.476, 6.109e-4
0.477, 6.112e-4
0.478, 6.115e-4
0.479, 6.119e-4
0.480, 6.122e-4
0.481, 6.126e-4
0.482, 6.130e-4
0.483, 6.133e-4
0.484, 6.137e-4
0.485, 6.140e-4
0.486, 6.144e-4
0.487, 6.148e-4
0.488, 6.151e-4
0.489, 6.155e-4
0.490, 6.158e-4
0.491, 6.162e-4
0.492, 6.166e-4
0.493, 6.169e-4
0.494, 6.173e-4
0.495, 6.177e-4
0.496, 6.180e-4
0.497, 6.184e-4
0.498, 6.188e-4
0.499, 6.191e-4
0.500, 6.195e-4
0.501, 6.198e-4
0.502, 6.202e-4
0.503, 6.206e-4
0.504, 6.209e-4
0.505, 6.213e-4
0.506, 6.217e-4
0.507, 6.220e-4
0.508, 6.224e-4
0.509, 6.228e-4
0.510, 6.231e-4
0.511, 6.236e-4
0.512, 6.240e-4
0.513, 6.244e-4
0.514, 6.247e-4
0.515, 6.251e-4
0.516, 6.254e-4
0.517, 6.258e-4
0.518, 6.262e-4
0.519, 6.265e-4
0.520, 6.269e-4
0.521, 6.272e-4
0.522, 6.276e-4
0.523, 6.279e-4
0.524, 6.283e-4
0.525, 6.286e-4
0.526, 6.290e-4
0.527, 6.293e-4
0.528, 6.297e-4
0.529, 6.300e-4
0.530, 6.304e-4
0.531, 6.307e-4
0.532, 6.311e-4
0.533, 6.314e-4
0.534, 6.317e-4
0.535, 6.321e-4
0.536, 6.324e-4
0.537, 6.327e-4
0.538, 6.331e-4
0.539, 6.334e-4
0.540, 6.338e-4
0.541, 6.341e-4
0.542, 6.344e-4
0.543, 6.347e-4
0.544, 6.351e-4
0.545, 6.354e-4
0.546, 6.357e-4
0.547, 6.361e-4
0.548, 6.364e-4
0.549, 6.367e-4
0.550, 6.370e-4
0.551, 6.374e-4
0.552, 6.377e-4
0.553, 6.380e-4
0.554, 6.383e-4
0.555, 6.386e-4
0.556, 6.389e-4
0.557, 6.392e-4
0.558, 6.396e-4
0.559, 6.399e-4
0.560, 6.402e-4
0.561, 6.405e-4
0.562, 6.408e-4
0.563, 6.411e-4
0.564, 6.415e-4
0.565, 6.418e-4
0.566, 6.421e-4
0.567, 6.424e-4
0.568, 6.427e-4
0.569, 6.430e-4
0.570, 6.433e-4
0.571, 6.436e-4
0.572, 6.439e-4
0.573, 6.442e-4
0.574, 6.445e-4
0.575, 6.448e-4
0.576, 6.452e-4
0.577, 6.455e-4
0.578, 6.458e-4
0.579, 6.461e-4
0.580, 6.464e-4
0.581, 6.467e-4
0.582, 6.470e-4
0.583, 6.473e-4
0.584, 6.477e-4
0.585, 6.480e-4
0.586, 6.483e-4
0.587, 6.486e-4
0.588, 6.489e-4
0.589, 6.492e-4
0.590, 6.495e-4
0.591, 6.498e-4
0.592, 6.502e-4
0.593, 6.505e-4
0.594, 6.508e-4
0.595, 6.511e-4
0.596, 6.514e-4
0.597, 6.517e-4
0.598, 6.521e-4
0.599, 6.524e-4
0.600, 6.527e-4
0.601, 6.530e-4
0.602, 6.534e-4
0.603, 6.537e-4
0.604, 6.541e-4
0.605, 6.544e-4
0.606, 6.547e-4
0.607, 6.551e-4
0.608, 6.554e-4
0.609, 6.557e-4
0.610, 6.561e-4
0.611, 6.564e-4
0.612, 6.568e-4
0.613, 6.571e-4
0.614, 6.575e-4
0.615, 6.578e-4
0.616, 6.582e-4
0.617, 6.585e-4
0.618, 6.589e-4
0.619, 6.592e-4
0.620, 6.596e-4
0.621, 6.600e-4
0.622, 6.603e-4
0.623, 6.607e-4
0.624, 6.611e-4
0.625, 6.615e-4
0.626, 6.618e-4
0.627, 6.622e-4
0.628, 6.626e-4
0.629, 6.630e-4
0.630, 6.634e-4
0.631, 6.637e-4
0.632, 6.641e-4
0.633, 6.644e-4
0.634, 6.648e-4
0.635, 6.652e-4
0.636, 6.656e-4
0.637, 6.660e-4
0.638, 6.665e-4
0.639, 6.669e-4
0.640, 6.673e-4
0.641, 6.677e-4
0.642, 6.682e-4
0.643, 6.686e-4
0.644, 6.690e-4
0.645, 6.695e-4
0.646, 6.699e-4
0.647, 6.704e-4
0.648, 6.708e-4
0.649, 6.713e-4
0.650, 6.717e-4
0.651, 6.722e-4
0.652, 6.727e-4
0.653, 6.732e-4
0.654, 6.736e-4
0.655, 6.741e-4
0.656, 6.746e-4
0.657, 6.751e-4
0.658, 6.756e-4
0.659, 6.761e-4
0.660, 6.766e-4
0.661, 6.771e-4
0.662, 6.776e-4
0.663, 6.781e-4
0.664, 6.786e-4
0.665, 6.792e-4
0.666, 6.797e-4
0.667, 6.802e-4
0.668, 6.808e-4
0.669, 6.813e-4
0.670, 6.819e-4
0.671, 6.824e-4
0.672, 6.830e-4
0.673, 6.835e-4
0.674, 6.841e-4
0.675, 6.847e-4
0.676, 6.853e-4
0.677, 6.859e-4
0.678, 6.864e-4
0.679, 6.870e-4
0.680, 6.876e-4
0.681, 6.882e-4
0.682, 6.888e-4
0.683, 6.895e-4
0.684, 6.901e-4
0.685, 6.907e-4
0.686, 6.914e-4
0.687, 6.920e-4
0.688, 6.927e-4
0.689, 6.933e-4
0.690, 6.940e-4
0.691, 6.947e-4
0.692, 6.954e-4
0.693, 6.960e-4
0.694, 6.967e-4
0.695, 6.974e-4
0.696, 6.981e-4
0.697, 6.988e-4
0.698, 6.995e-4
0.699, 7.002e-4
0.700, 7.010e-4
0.701, 7.017e-4
0.702, 7.025e-4
0.703, 7.033e-4
0.704, 7.040e-4
0.705, 7.048e-4
0.706, 7.055e-4
0.707, 7.063e-4
0.708, 7.071e-4
0.709, 7.079e-4
0.710, 7.087e-4
0.711, 7.095e-4
0.712, 7.103e-4
0.713, 7.111e-4
0.714, 7.119e-4
0.715, 7.128e-4
0.716, 7.136e-4
0.717, 7.145e-4
0.718, 7.154e-4
0.719, 7.162e-4
0.720, 7.171e-4
0.721, 7.180e-4
0.722, 7.188e-4
0.723, 7.197e-4
0.724, 7.206e-4
0.725, 7.215e-4
0.726, 7.224e-4
0.727, 7.233e-4
0.728, 7.242e-4
0.729, 7.251e-4
0.730, 7.261e-4
0.731, 7.270e-4
0.732, 7.280e-4
0.733, 7.289e-4
0.734, 7.299e-4
0.735, 7.309e-4
0.736, 7.318e-4
0.737, 7.328e-4
0.738, 7.338e-4
0.739, 7.348e-4
0.740, 7.358e-4
0.741, 7.369e-4
0.742, 7.379e-4
0.743, 7.389e-4
0.744, 7.400e-4
0.745, 7.410e-4
0.746, 7.421e-4
0.747, 7.431e-4
0.748, 7.442e-4
0.749, 7.453e-4
0.750, 7.464e-4
0.751, 7.475e-4
0.752, 7.486e-4
0.753, 7.497e-4
0.754, 7.508e-4
0.755, 7.519e-4
0.756, 7.531e-4
0.757, 7.542e-4
0.758, 7.553e-4
0.759, 7.564e-4
0.760, 7.576e-4
0.761, 7.588e-4
0.762, 7.599e-4
0.763, 7.611e-4
0.764, 7.623e-4
0.765, 7.635e-4
0.766, 7.647e-4
0.767, 7.659e-4
0.768, 7.671e-4
0.769, 7.683e-4
0.770, 7.695e-4
0.771, 7.708e-4
0.772, 7.720e-4
0.773, 7.733e-4
0.774, 7.745e-4
0.775, 7.758e-4
0.776, 7.771e-4
0.777, 7.784e-4
0.778, 7.797e-4
0.779, 7.810e-4
0.780, 7.823e-4
0.781, 7.836e-4
0.782, 7.850e-4
0.783, 7.863e-4
0.784, 7.876e-4
0.785, 7.889e-4
0.786, 7.903e-4
0.787, 7.916e-4
0.788, 7.930e-4
0.789, 7.944e-4
0.790, 7.957e-4
0.791, 7.971e-4
0.792, 7.985e-4
0.793, 7.999e-4
0.794, 8.012e-4
0.795, 8.026e-4
0.796, 8.040e-4
0.797, 8.054e-4
0.798, 8.068e-4
0.799, 8.083e-4
0.800, 8.070e-4
0.799, 7.984e-4
0.798, 7.898e-4
0.797, 7.814e-4
0.796, 7.732e-4
0.795, 7.650e-4
0.794, 7.570e-4
0.793, 7.492e-4
0.792, 7.414e-4
0.791, 7.337e-4
0.790, 7.261e-4
0.789, 7.187e-4
0.788, 7.113e-4
0.787, 7.039e-4
0.786, 6.967e-4
0.785, 6.895e-4
0.784, 6.824e-4
0.783, 6.754e-4
0.782, 6.684e-4
0.781, 6.616e-4
0.780, 6.547e-4
0.779, 6.479e-4
0.778, 6.412e-4
0.777, 6.345e-4
0.776, 6.278e-4
0.775, 6.212e-4
0.774, 6.146e-4
0.773, 6.081e-4
0.772, 6.016e-4
0.771, 5.952e-4
0.770, 5.888e-4
0.769, 5.824e-4
0.768, 5.761e-4
0.767, 5.698e-4
0.766, 5.636e-4
0.765, 5.574e-4
0.764, 5.513e-4
0.763, 5.451e-4
0.762, 5.390e-4
0.761, 5.330e-4
0.760, 5.270e-4
0.759, 5.210e-4
0.758, 5.151e-4
0.757, 5.093e-4
0.756, 5.034e-4
0.755, 4.976e-4
0.754, 4.919e-4
0.753, 4.861e-4
0.752, 4.804e-4
0.751, 4.747e-4
0.750, 4.690e-4
0.749, 4.633e-4
0.748, 4.577e-4
0.747, 4.521e-4
0.746, 4.466e-4
0.745, 4.411e-4
0.744, 4.356e-4
0.743, 4.302e-4
0.742, 4.247e-4
0.741, 4.193e-4
0.740, 4.139e-4
0.739, 4.086e-4
0.738, 4.033e-4
0.737, 3.980e-4
0.736, 3.928e-4
0.735, 3.875e-4
0.734, 3.823e-4
0.733, 3.771e-4
0.732, 3.720e-4
0.731, 3.669e-4
0.730, 3.618e-4
0.729, 3.567e-4
0.728, 3.517e-4
0.727, 3.468e-4
0.726, 3.418e-4
0.725, 3.369e-4
0.724, 3.320e-4
0.723, 3.271e-4
0.722, 3.222e-4
0.721, 3.173e-4
0.720, 3.125e-4
0.719, 3.076e-4
0.718, 3.028e-4
0.717, 2.980e-4
0.716, 2.933e-4
0.715, 2.886e-4
0.714, 2.839e-4
0.713, 2.792e-4
0.712, 2.746e-4
0.711, 2.700e-4
0.710, 2.654e-4
0.709, 2.608e-4
0.708, 2.563e-4
0.707, 2.518e-4
0.706, 2.473e-4
0.705, 2.428e-4
0.704, 2.384e-4
0.703, 2.339e-4
0.702, 2.295e-4
0.701, 2.251e-4
0.700, 2.207e-4
0.699, 2.164e-4
0.698, 2.121e-4
0.697, 2.078e-4
0.696, 2.035e-4
0.695, 1.993e-4
0.694, 1.951e-4
0.693, 1.910e-4
0.692, 1.868e-4
0.691, 1.827e-4
0.690, 1.785e-4
0.689, 1.744e-4
0.688, 1.704e-4
0.687, 1.663e-4
0.686, 1.623e-4
0.685, 1.582e-4
0.684, 1.542e-4
0.683, 1.502e-4
0.682, 1.462e-4
0.681, 1.422e-4
0.680, 1.383e-4
0.679, 1.344e-4
0.678, 1.306e-4
0.677, 1.267e-4
0.676, 1.229e-4
0.675, 1.191e-4
0.674, 1.153e-4
0.673, 1.115e-4
0.672, 1.077e-4
0.671, 1.040e-4
0.670, 1.002e-4
0.669, 9.655e-5
0.668, 9.289e-5
0.667, 8.925e-5
0.666, 8.562e-5
0.665, 8.200e-5
0.664, 7.839e-5
0.663, 7.479e-5
0.662, 7.121e-5
0.661, 6.765e-5
0.660, 6.412e-5
0.659, 6.062e-5
0.658, 5.715e-5
0.657, 5.371e-5
0.656, 5.028e-5
0.655, 4.686e-5
0.654, 4.348e-5
0.653, 4.012e-5
0.652, 3.680e-5
0.651, 3.350e-5
0.650, 3.021e-5
0.649, 2.693e-5
0.648, 2.365e-5
0.647, 2.038e-5
0.646, 1.714e-5
0.645, 1.392e-5
0.644, 1.072e-5
0.643, 7.538e-6
0.642, 4.374e-6
0.641, 1.223e-6
0.640, -1.923e-6
0.639, -5.064e-6
0.638, -8.191e-6
0.637, -1.129e-5
0.636, -1.436e-5
0.635, -1.740e-5
0.634, -2.042e-5
0.633, -2.341e-5
0.632, -2.639e-5
0.631, -2.936e-5
0.630, -3.230e-5
0.629, -3.523e-5
0.628, -3.815e-5
0.627, -4.106e-5
0.626, -4.395e-5
0.625, -4.683e-5
0.624, -4.968e-5
0.623, -5.251e-5
0.622, -5.533e-5
0.621, -5.813e-5
0.620, -6.091e-5
0.619, -6.366e-5
0.618, -6.639e-5
0.617, -6.910e-5
0.616, -7.180e-5
0.615, -7.450e-5
0.614, -7.718e-5
0.613, -7.986e-5
0.612, -8.252e-5
0.611, -8.516e-5
0.610, -8.780e-5
0.609, -9.041e-5
0.608, -9.300e-5
0.607, -9.557e-5
0.606, -9.812e-5
0.605, -1.006e-4
0.604, -1.031e-4
0.603, -1.056e-4
0.602, -1.081e-4
0.601, -1.106e-4
0.600, -1.130e-4
0.599, -1.155e-4
0.598, -1.179e-4
0.597, -1.202e-4
0.596, -1.226e-4
0.595, -1.249e-4
0.594, -1.273e-4
0.593, -1.296e-4
0.592, -1.319e-4
0.591, -1.342e-4
0.590, -1.365e-4
0.589, -1.388e-4
0.588, -1.411e-4
0.587, -1.433e-4
0.586, -1.456e-4
0.585, -1.478e-4
0.584, -1.500e-4
0.583, -1.522e-4
0.582, -1.544e-4
0.581, -1.565e-4
0.580, -1.587e-4
0.579, -1.608e-4
0.578, -1.630e-4
0.577, -1.651e-4
0.576, -1.672e-4
0.575, -1.693e-4
0.574, -1.714e-4
0.573, -1.735e-4
0.572, -1.755e-4
0.571, -1.775e-4
0.570, -1.795e-4
0.569, -1.815e-4
0.568, -1.835e-4
0.567, -1.855e-4
0.566, -1.874e-4
0.565, -1.894e-4
0.564, -1.913e-4
0.563, -1.933e-4
0.562, -1.952e-4
0.561, -1.971e-4
0.560, -1.990e-4
0.559, -2.009e-4
0.558, -2.027e-4
0.557, -2.046e-4
0.556, -2.065e-4
0.555, -2.083e-4
0.554, -2.101e-4
0.553, -2.119e-4
0.552, -2.137e-4
0.551, -2.155e-4
0.550, -2.172e-4
0.549, -2.190e-4
0.548, -2.207e-4
0.547, -2.225e-4
0.546, -2.242e-4
0.545, -2.259e-4
0.544, -2.276e-4
0.543, -2.293e-4
0.542, -2.310e-4
0.541, -2.326e-4
0.540, -2.343e-4
0.539, -2.359e-4
0.538, -2.376e-4
0.537, -2.392e-4
0.536, -2.408e-4
0.535, -2.425e-4
0.534, -2.441e-4
0.533, -2.457e-4
0.532, -2.473e-4
0.531, -2.488e-4
0.530, -2.504e-4
0.529, -2.519e-4
0.528, -2.535e-4
0.527, -2.550e-4
0.526, -2.565e-4
0.525, -2.580e-4
0.524, -2.595e-4
0.523, -2.609e-4
0.522, -2.624e-4
0.521, -2.639e-4
0.520, -2.653e-4
0.519, -2.668e-4
0.518, -2.682e-4
0.517, -2.697e-4
0.516, -2.711e-4
0.515, -2.725e-4
0.514, -2.739e-4
0.513, -2.753e-4
0.512, -2.767e-4
0.511, -2.781e-4
0.510, -2.794e-4
0.509, -2.807e-4
0.508, -2.820e-4
0.507, -2.834e-4
0.506, -2.847e-4
0.505, -2.860e-4
0.504, -2.874e-4
0.503, -2.887e-4
0.502, -2.900e-4
0.501, -2.913e-4
0.500, -2.925e-4
0.499, -2.938e-4
0.498, -2.951e-4
0.497, -2.963e-4
0.496, -2.976e-4
0.495, -2.988e-4
0.494, -3.001e-4
0.493, -3.013e-4
0.492, -3.025e-4
0.491, -3.037e-4
0.490, -3.049e-4
0.489, -3.061e-4
0.488, -3.073e-4
0.487, -3.085e-4
0.486, -3.096e-4
0.485, -3.108e-4
0.484, -3.120e-4
0.483, -3.131e-4
0.482, -3.143e-4
0.481, -3.154e-4
0.480, -3.165e-4
0.479, -3.177e-4
0.478, -3.188e-4
0.477, -3.199e-4
0.476, -3.211e-4
0.475, -3.222e-4
0.474, -3.233e-4
0.473, -3.244e-4
0.472, -3.254e-4
0.471, -3.265e-4
0.470, -3.276e-4
0.469, -3.286e-4
0.468, -3.297e-4
0.467, -3.307e-4
0.466, -3.318e-4
0.465, -3.328e-4
0.464, -3.338e-4
0.463, -3.348e-4
0.462, -3.358e-4
0.461, -3.368e-4
0.460, -3.378e-4
0.459, -3.388e-4
0.458, -3.398e-4
0.457, -3.408e-4
0.456, -3.418e-4
0.455, -3.427e-4
0.454, -3.437e-4
0.453, -3.447e-4
0.452, -3.456e-4
0.451, -3.466e-4
0.450, -3.475e-4
0.449, -3.484e-4
0.448, -3.493e-4
0.447, -3.503e-4
0.446, -3.512e-4
0.445, -3.521e-4
0.444, -3.530e-4
0.443, -3.539e-4
0.442, -3.548e-4
0.441, -3.557e-4
0.440, -3.566e-4
0.439, -3.575e-4
0.438, -3.584e-4
0.437, -3.593e-4
0.436, -3.601e-4
0.435, -3.610e-4
0.434, -3.619e-4
0.433, -3.627e-4
0.432, -3.636e-4
0.431, -3.644e-4
0.430, -3.653e-4
0.429, -3.661e-4
0.428, -3.669e-4
0.427, -3.677e-4
0.426, -3.686e-4
0.425, -3.694e-4
0.424, -3.702e-4
0.423, -3.710e-4
0.422, -3.718e-4
0.421, -3.726e-4
0.420, -3.734e-4
0.419, -3.742e-4
0.418, -3.750e-4
0.417, -3.758e-4
0.416, -3.766e-4
0.415, -3.773e-4
0.414, -3.781e-4
0.413, -3.789e-4
0.412, -3.796e-4
0.411, -3.804e-4
0.410, -3.812e-4
0.409, -3.820e-4
0.408, -3.828e-4
0.407, -3.835e-4
0.406, -3.843e-4
0.405, -3.850e-4
0.404, -3.857e-4
0.403, -3.865e-4
0.402, -3.872e-4
0.401, -3.879e-4
0.400, -3.886e-4
0.399, -3.893e-4
0.398, -3.900e-4
0.397, -3.907e-4
0.396, -3.914e-4
0.395, -3.922e-4
0.394, -3.929e-4
0.393, -3.935e-4
0.392, -3.942e-4
0.391, -3.949e-4
0.390, -3.956e-4
0.389, -3.963e-4
0.388, -3.970e-4
0.387, -3.976e-4
0.386, -3.983e-4
0.385, -3.990e-4
0.384, -3.997e-4
0.383, -4.004e-4
0.382, -4.010e-4
0.381, -4.017e-4
0.380, -4.023e-4
0.379, -4.030e-4
0.378, -4.036e-4
0.377, -4.043e-4
0.376, -4.049e-4
0.375, -4.056e-4
0.374, -4.062e-4
0.373, -4.068e-4
0.372, -4.074e-4
0.371, -4.080e-4
0.370, -4.087e-4
0.369, -4.093e-4
0.368, -4.099e-4
0.367, -4.105e-4
0.366, -4.112e-4
0.365, -4.118e-4
0.364, -4.124e-4
0.363, -4.130e-4
0.362, -4.136e-4
0.361, -4.142e-4
0.360, -4.147e-4
0.359, -4.154e-4
0.358, -4.160e-4
0.357, -4.166e-4
0.356, -4.172e-4
0.355, -4.177e-4
0.354, -4.183e-4
0.353, -4.189e-4
0.352, -4.195e-4
0.351, -4.201e-4
0.350, -4.207e-4
0.349, -4.212e-4
0.348, -4.218e-4
0.347, -4.224e-4
0.346, -4.229e-4
0.345, -4.235e-4
0.344, -4.241e-4
0.343, -4.246e-4
0.342, -4.252e-4
0.341, -4.257e-4
0.340, -4.263e-4
0.339, -4.269e-4
0.338, -4.274e-4
0.337, -4.280e-4
0.336, -4.285e-4
0.335, -4.291e-4
0.334, -4.297e-4
0.333, -4.302e-4
0.332, -4.308e-4
0.331, -4.313e-4
0.330, -4.319e-4
0.329, -4.324e-4
0.328, -4.330e-4
0.327, -4.335e-4
0.326, -4.340e-4
0.325, -4.346e-4
0.324, -4.351e-4
0.323, -4.357e-4
0.322, -4.362e-4
0.321, -4.367e-4
0.320, -4.373e-4
0.319, -4.378e-4
0.318, -4.382e-4
0.317, -4.388e-4
0.316, -4.393e-4
0.315, -4.398e-4
0.314, -4.404e-4
0.313, -4.409e-4
0.312, -4.414e-4
0.311, -4.420e-4
0.310, -4.425e-4
0.309, -4.430e-4
0.308, -4.436e-4
0.307, -4.441e-4
0.306, -4.447e-4
0.305, -4.452e-4
0.304, -4.458e-4
0.303, -4.463e-4
0.302, -4.468e-4
0.301, -4.473e-4
0.300, -4.478e-4
0.299, -4.484e-4
0.298, -4.489e-4
0.297, -4.494e-4
0.296, -4.499e-4
0.295, -4.505e-4
0.294, -4.510e-4
0.293, -4.515e-4
0.292, -4.520e-4
0.291, -4.525e-4
0.290, -4.530e-4
0.289, -4.535e-4
0.288, -4.540e-4
0.287, -4.546e-4
0.286, -4.551e-4
0.285, -4.556e-4
0.284, -4.561e-4
0.283, -4.566e-4
0.282, -4.571e-4
0.281, -4.576e-4
0.280, -4.581e-4
0.279, -4.586e-4
0.278, -4.590e-4
0.277, -4.595e-4
0.276, -4.600e-4
0.275, -4.605e-4
0.274, -4.610e-4
0.273, -4.615e-4
0.272, -4.620e-4
0.271, -4.625e-4
0.270, -4.629e-4
0.269, -4.634e-4
0.268, -4.639e-4
0.267, -4.644e-4
0.266, -4.649e-4
0.265, -4.653e-4
0.264, -4.658e-4
0.263, -4.663e-4
0.262, -4.667e-4
0.261, -4.672e-4
0.260, -4.677e-4
0.259, -4.682e-4
0.258, -4.686e-4
0.257, -4.691e-4
0.256, -4.695e-4
0.255, -4.700e-4
0.254, -4.705e-4
0.253, -4.709e-4
0.252, -4.714e-4
0.251, -4.718e-4
0.250, -4.723e-4
0.249, -4.727e-4
0.248, -4.731e-4
0.247, -4.736e-4
0.246, -4.740e-4
0.245, -4.745e-4
0.244, -4.749e-4
0.243, -4.753e-4
0.242, -4.758e-4
0.241, -4.762e-4
0.240, -4.766e-4
0.239, -4.771e-4
0.238, -4.775e-4
0.237, -4.779e-4
0.236, -4.784e-4
0.235, -4.788e-4
0.234, -4.792e-4
0.233, -4.796e-4
0.232, -4.800e-4
0.231, -4.804e-4
0.230, -4.808e-4
0.229, -4.812e-4
0.228, -4.816e-4
0.227, -4.820e-4
0.226, -4.824e-4
0.225, -4.828e-4
0.224, -4.832e-4
0.223, -4.836e-4
0.222, -4.840e-4
0.221, -4.843e-4
0.220, -4.847e-4
0.219, -4.851e-4
0.218, -4.855e-4
0.217, -4.858e-4
0.216, -4.862e-4
0.215, -4.866e-4
0.214, -4.869e-4
0.213, -4.873e-4
0.212, -4.876e-4
0.211, -4.880e-4
0.210, -4.884e-4
0.209, -4.887e-4
0.208, -4.891e-4
0.207, -4.894e-4
0.206, -4.897e-4
0.205, -4.901e-4
0.204, -4.904e-4
0.203, -4.907e-4
0.202, -4.911e-4
0.201, -4.914e-4
0.200, -4.917e-4
0.199, -4.920e-4
0.198, -4.924e-4
0.197, -4.927e-4
0.196, -4.930e-4
0.195, -4.933e-4
0.194, -4.937e-4
0.193, -4.940e-4
0.192, -4.943e-4
0.191, -4.946e-4
0.190, -4.949e-4
0.189, -4.952e-4
0.188, -4.954e-4
0.187, -4.957e-4
0.186, -4.960e-4
0.185, -4.963e-4
0.184, -4.966e-4
0.183, -4.969e-4
0.182, -4.972e-4
0.181, -4.974e-4
0.180, -4.977e-4
0.179, -4.980e-4
0.178, -4.982e-4
0.177, -4.985e-4
0.176, -4.988e-4
0.175, -4.990e-4
0.174, -4.993e-4
0.173, -4.996e-4
0.172, -4.998e-4
0.171, -5.001e-4
0.170, -5.003e-4
0.169, -5.006e-4
0.168, -5.008e-4
0.167, -5.011e-4
0.166, -5.013e-4
0.165, -5.016e-4
0.164, -5.018e-4
0.163, -5.021e-4
0.162, -5.023e-4
0.161, -5.025e-4
0.160, -5.028e-4
0.159, -5.030e-4
0.158, -5.032e-4
0.157, -5.034e-4
0.156, -5.037e-4
0.155, -5.039e-4
0.154, -5.041e-4
0.153, -5.043e-4
0.152, -5.046e-4
0.151, -5.048e-4
0.150, -5.050e-4
0.149, -5.052e-4
0.148, -5.054e-4
0.147, -5.057e-4
0.146, -5.059e-4
0.145, -5.061e-4
0.144, -5.063e-4
0.143, -5.065e-4
0.142, -5.067e-4
0.141, -5.069e-4
0.140, -5.071e-4
0.139, -5.073e-4
0.138, -5.075e-4
0.137, -5.078e-4
0.136, -5.080e-4
0.135, -5.082e-4
0.134, -5.084e-4
0.133, -5.086e-4
0.132, -5.088e-4
0.131, -5.090e-4
0.130, -5.092e-4
0.129, -5.094e-4
0.128, -5.096e-4
0.127, -5.098e-4
0.126, -5.100e-4
0.125, -5.102e-4
0.124, -5.104e-4
0.123, -5.106e-4
0.122, -5.108e-4
0.121, -5.110e-4
0.120, -5.112e-4
0.119, -5.114e-4
0.118, -5.116e-4
0.117, -5.118e-4
0.116, -5.120e-4
0.115, -5.122e-4
0.114, -5.124e-4
0.113, -5.126e-4
0.112, -5.128e-4
0.111, -5.130e-4
0.110, -5.132e-4
0.109, -5.134e-4
0.108, -5.136e-4
0.107, -5.138e-4
0.106, -5.140e-4
0.105, -5.142e-4
0.104, -5.144e-4
0.103, -5.147e-4
0.102, -5.149e-4
0.101, -5.151e-4
0.100, -5.153e-4
0.099, -5.155e-4
0.098, -5.157e-4
0.097, -5.159e-4
0.096, -5.162e-4
0.095, -5.164e-4
0.094, -5.166e-4
0.093, -5.168e-4
0.092, -5.170e-4
0.091, -5.172e-4
0.090, -5.173e-4
0.089, -5.175e-4
0.088, -5.178e-4
0.087, -5.180e-4
0.086, -5.182e-4
0.085, -5.184e-4
0.084, -5.186e-4
0.083, -5.188e-4
0.082, -5.190e-4
0.081, -5.192e-4
0.080, -5.194e-4
0.079, -5.196e-4
0.078, -5.198e-4
0.077, -5.200e-4
0.076, -5.202e-4
0.075, -5.204e-4
0.074, -5.206e-4
0.073, -5.208e-4
0.072, -5.210e-4
0.071, -5.212e-4
0.070, -5.214e-4
0.069, -5.217e-4
0.068, -5.219e-4
0.067, -5.221e-4
0.066, -5.223e-4
0.065, -5.225e-4
0.064, -5.227e-4
0.063, -5.229e-4
0.062, -5.231e-4
0.061, -5.233e-4
0.060, -5.235e-4
0.059, -5.237e-4
0.058, -5.239e-4
0.057, -5.241e-4
0.056, -5.243e-4
0.055, -5.245e-4
0.054, -5.247e-4
0.053, -5.249e-4
0.052, -5.251e-4
0.051, -5.253e-4
0.050, -5.255e-4
0.049, -5.257e-4
0.048, -5.259e-4
0.047, -5.261e-4
0.046, -5.264e-4
0.045, -5.266e-4
0.044, -5.268e-4
0.043, -5.270e-4
0.042, -5.272e-4
0.041, -5.274e-4
0.040, -5.276e-4
0.039, -5.278e-4
0.038, -5.280e-4
0.037, -5.282e-4
0.036, -5.284e-4
0.035, -5.286e-4
0.034, -5.288e-4
0.033, -5.290e-4
0.032, -5.292e-4
0.031, -5.294e-4
0.030, -5.296e-4
0.029, -5.298e-4
0.028, -5.300e-4
0.027, -5.302e-4
0.026, -5.304e-4
0.025, -5.306e-4
0.024, -5.308e-4
0.023, -5.310e-4
0.022, -5.312e-4
0.021, -5.314e-4
0.020, -5.316e-4
0.019, -5.318e-4
0.018, -5.320e-4
0.017, -5.322e-4
0.016, -5.324e-4
0.015, -5.326e-4
0.014, -5.328e-4
0.013, -5.330e-4
0.012, -5.332e-4
0.011, -5.334e-4
0.010, -5.336e-4
0.009, -5.338e-4
0.008, -5.340e-4
0.007, -5.341e-4
0.006, -5.343e-4
0.005, -5.345e-4
0.004, -5.347e-4
0.003, -5.349e-4
0.002, -5.351e-4
0.001, -5.354e-4
0.000, -5.356e-4
-0.001, -5.359e-4
-0.002, -5.361e-4
-0.003, -5.363e-4
-0.004, -5.365e-4
-0.005, -5.366e-4
