Jan. 16, 2025   14:51:07
Cyclic Voltammetry
-0.405, -6.880e-4
-0.406, -6.880e-4
-0.407, -6.881e-4
-0.408, -6.881e-4
-0.409, -6.882e-4
-0.410, -6.883e-4
-0.411, -6.883e-4
-0.412, -6.884e-4
-0.413, -6.884e-4
-0.414, -6.885e-4
-0.415, -6.885e-4
-0.416, -6.885e-4
-0.417, -6.886e-4
-0.418, -6.886e-4
-0.419, -6.887e-4
-0.420, -6.887e-4
-0.421, -6.887e-4
-0.422, -6.888e-4
-0.423, -6.888e-4
-0.424, -6.889e-4
-0.425, -6.889e-4
-0.426, -6.889e-4
-0.427, -6.890e-4
-0.428, -6.890e-4
-0.429, -6.891e-4
-0.430, -6.891e-4
-0.431, -6.892e-4
-0.432, -6.892e-4
-0.433, -6.893e-4
-0.434, -6.893e-4
-0.435, -6.894e-4
-0.436, -6.894e-4
-0.437, -6.895e-4
-0.438, -6.896e-4
-0.439, -6.896e-4
-0.440, -6.897e-4
-0.441, -6.897e-4
-0.442, -6.898e-4
-0.443, -6.899e-4
-0.444, -6.899e-4
-0.445, -6.900e-4
-0.446, -6.901e-4
-0.447, -6.901e-4
-0.448, -6.902e-4
-0.449, -6.903e-4
-0.450, -6.904e-4
-0.451, -6.904e-4
-0.452, -6.905e-4
-0.453, -6.906e-4
-0.454, -6.907e-4
-0.455, -6.908e-4
-0.456, -6.909e-4
-0.457, -6.910e-4
-0.458, -6.910e-4
-0.459, -6.911e-4
-0.460, -6.912e-4
-0.461, -6.913e-4
-0.462, -6.914e-4
-0.463, -6.915e-4
-0.464, -6.916e-4
-0.465, -6.918e-4
-0.466, -6.919e-4
-0.467, -6.920e-4
-0.468, -6.921e-4
-0.469, -6.922e-4
-0.470, -6.923e-4
-0.471, -6.925e-4
-0.472, -6.926e-4
-0.473, -6.927e-4
-0.474, -6.929e-4
-0.475, -6.930e-4
-0.476, -6.931e-4
-0.477, -6.933e-4
-0.478, -6.934e-4
-0.479, -6.936e-4
-0.480, -6.937e-4
-0.481, -6.939e-4
-0.482, -6.940e-4
-0.483, -6.942e-4
-0.484, -6.943e-4
-0.485, -6.945e-4
-0.486, -6.947e-4
-0.487, -6.948e-4
-0.488, -6.950e-4
-0.489, -6.952e-4
-0.490, -6.954e-4
-0.491, -6.956e-4
-0.492, -6.957e-4
-0.493, -6.959e-4
-0.494, -6.961e-4
-0.495, -6.963e-4
-0.496, -6.965e-4
-0.497, -6.967e-4
-0.498, -6.969e-4
-0.499, -6.971e-4
-0.500, -6.973e-4
-0.501, -6.976e-4
-0.502, -6.978e-4
-0.503, -6.980e-4
-0.504, -6.982e-4
-0.505, -6.984e-4
-0.506, -6.986e-4
-0.507, -6.989e-4
-0.508, -6.991e-4
-0.509, -6.993e-4
-0.510, -6.996e-4
-0.511, -6.998e-4
-0.512, -7.001e-4
-0.513, -7.003e-4
-0.514, -7.006e-4
-0.515, -7.009e-4
-0.516, -7.011e-4
-0.517, -7.013e-4
-0.518, -7.016e-4
-0.519, -7.018e-4
-0.520, -7.021e-4
-0.521, -7.024e-4
-0.522, -7.026e-4
-0.523, -7.029e-4
-0.524, -7.031e-4
-0.525, -7.034e-4
-0.526, -7.036e-4
-0.527, -7.039e-4
-0.528, -7.042e-4
-0.529, -7.044e-4
-0.530, -7.047e-4
-0.531, -7.050e-4
-0.532, -7.052e-4
-0.533, -7.055e-4
-0.534, -7.057e-4
-0.535, -7.060e-4
-0.536, -7.062e-4
-0.537, -7.065e-4
-0.538, -7.067e-4
-0.539, -7.070e-4
-0.540, -7.072e-4
-0.541, -7.075e-4
-0.542, -7.077e-4
-0.543, -7.080e-4
-0.544, -7.082e-4
-0.545, -7.085e-4
-0.546, -7.087e-4
-0.547, -7.089e-4
-0.548, -7.091e-4
-0.549, -7.094e-4
-0.550, -7.096e-4
-0.551, -7.098e-4
-0.552, -7.100e-4
-0.553, -7.102e-4
-0.554, -7.104e-4
-0.555, -7.106e-4
-0.556, -7.108e-4
-0.557, -7.110e-4
-0.558, -7.112e-4
-0.559, -7.114e-4
-0.560, -7.115e-4
-0.561, -7.117e-4
-0.562, -7.119e-4
-0.563, -7.120e-4
-0.564, -7.122e-4
-0.565, -7.123e-4
-0.566, -7.125e-4
-0.567, -7.126e-4
-0.568, -7.127e-4
-0.569, -7.128e-4
-0.570, -7.130e-4
-0.571, -7.131e-4
-0.572, -7.132e-4
-0.573, -7.132e-4
-0.574, -7.133e-4
-0.575, -7.134e-4
-0.576, -7.135e-4
-0.577, -7.135e-4
-0.578, -7.136e-4
-0.579, -7.137e-4
-0.580, -7.137e-4
-0.581, -7.137e-4
-0.582, -7.138e-4
-0.583, -7.138e-4
-0.584, -7.138e-4
-0.585, -7.138e-4
-0.586, -7.138e-4
-0.587, -7.138e-4
-0.588, -7.138e-4
-0.589, -7.138e-4
-0.590, -7.137e-4
-0.591, -7.137e-4
-0.592, -7.137e-4
-0.593, -7.136e-4
-0.594, -7.136e-4
-0.595, -7.135e-4
-0.596, -7.134e-4
-0.597, -7.134e-4
-0.598, -7.133e-4
-0.599, -7.132e-4
-0.600, -7.131e-4
-0.601, -7.130e-4
-0.602, -7.130e-4
-0.603, -7.129e-4
-0.604, -7.128e-4
-0.605, -7.126e-4
-0.606, -7.125e-4
-0.607, -7.124e-4
-0.608, -7.123e-4
-0.609, -7.122e-4
-0.610, -7.121e-4
-0.611, -7.119e-4
-0.612, -7.118e-4
-0.613, -7.116e-4
-0.614, -7.115e-4
-0.615, -7.114e-4
-0.616, -7.112e-4
-0.617, -7.111e-4
-0.618, -7.109e-4
-0.619, -7.108e-4
-0.620, -7.106e-4
-0.621, -7.105e-4
-0.622, -7.104e-4
-0.623, -7.102e-4
-0.624, -7.100e-4
-0.625, -7.099e-4
-0.626, -7.097e-4
-0.627, -7.095e-4
-0.628, -7.094e-4
-0.629, -7.092e-4
-0.630, -7.090e-4
-0.631, -7.088e-4
-0.632, -7.087e-4
-0.633, -7.085e-4
-0.634, -7.083e-4
-0.635, -7.082e-4
-0.636, -7.080e-4
-0.637, -7.078e-4
-0.638, -7.077e-4
-0.639, -7.075e-4
-0.640, -7.073e-4
-0.641, -7.071e-4
-0.642, -7.070e-4
-0.643, -7.068e-4
-0.644, -7.066e-4
-0.645, -7.065e-4
-0.646, -7.063e-4
-0.647, -7.062e-4
-0.648, -7.060e-4
-0.649, -7.058e-4
-0.650, -7.057e-4
-0.651, -7.055e-4
-0.652, -7.053e-4
-0.653, -7.052e-4
-0.654, -7.050e-4
-0.655, -7.048e-4
-0.656, -7.047e-4
-0.657, -7.045e-4
-0.658, -7.043e-4
-0.659, -7.042e-4
-0.660, -7.040e-4
-0.661, -7.039e-4
-0.662, -7.037e-4
-0.663, -7.036e-4
-0.664, -7.034e-4
-0.665, -7.033e-4
-0.666, -7.031e-4
-0.667, -7.030e-4
-0.668, -7.028e-4
-0.669, -7.027e-4
-0.670, -7.026e-4
-0.671, -7.024e-4
-0.672, -7.023e-4
-0.673, -7.022e-4
-0.674, -7.020e-4
-0.675, -7.019e-4
-0.676, -7.018e-4
-0.677, -7.016e-4
-0.678, -7.015e-4
-0.679, -7.014e-4
-0.680, -7.012e-4
-0.681, -7.011e-4
-0.682, -7.010e-4
-0.683, -7.009e-4
-0.684, -7.007e-4
-0.685, -7.006e-4
-0.686, -7.005e-4
-0.687, -7.004e-4
-0.688, -7.002e-4
-0.689, -7.001e-4
-0.690, -7.000e-4
-0.691, -6.999e-4
-0.692, -6.998e-4
-0.693, -6.997e-4
-0.694, -6.996e-4
-0.695, -6.995e-4
-0.696, -6.993e-4
-0.697, -6.992e-4
-0.698, -6.991e-4
-0.699, -6.990e-4
-0.700, -6.989e-4
-0.701, -6.988e-4
-0.702, -6.987e-4
-0.703, -6.986e-4
-0.704, -6.985e-4
-0.705, -6.985e-4
-0.706, -6.984e-4
-0.707, -6.983e-4
-0.708, -6.982e-4
-0.709, -6.981e-4
-0.710, -6.980e-4
-0.711, -6.979e-4
-0.712, -6.978e-4
-0.713, -6.977e-4
-0.714, -6.976e-4
-0.715, -6.976e-4
-0.716, -6.975e-4
-0.717, -6.974e-4
-0.718, -6.974e-4
-0.719, -6.973e-4
-0.720, -6.972e-4
-0.721, -6.971e-4
-0.722, -6.970e-4
-0.723, -6.970e-4
-0.724, -6.969e-4
-0.725, -6.968e-4
-0.726, -6.967e-4
-0.727, -6.967e-4
-0.728, -6.966e-4
-0.729, -6.965e-4
-0.730, -6.964e-4
-0.731, -6.963e-4
-0.732, -6.963e-4
-0.733, -6.962e-4
-0.734, -6.961e-4
-0.735, -6.960e-4
-0.736, -6.959e-4
-0.737, -6.959e-4
-0.738, -6.958e-4
-0.739, -6.957e-4
-0.740, -6.956e-4
-0.741, -6.955e-4
-0.742, -6.954e-4
-0.743, -6.954e-4
-0.744, -6.953e-4
-0.745, -6.952e-4
-0.746, -6.951e-4
-0.747, -6.950e-4
-0.748, -6.950e-4
-0.749, -6.949e-4
-0.750, -6.948e-4
-0.751, -6.948e-4
-0.752, -6.947e-4
-0.753, -6.946e-4
-0.754, -6.945e-4
-0.755, -6.944e-4
-0.756, -6.944e-4
-0.757, -6.943e-4
-0.758, -6.942e-4
-0.759, -6.941e-4
-0.760, -6.941e-4
-0.761, -6.940e-4
-0.762, -6.939e-4
-0.763, -6.938e-4
-0.764, -6.937e-4
-0.765, -6.937e-4
-0.766, -6.936e-4
-0.767, -6.935e-4
-0.768, -6.934e-4
-0.769, -6.934e-4
-0.770, -6.933e-4
-0.771, -6.932e-4
-0.772, -6.931e-4
-0.773, -6.931e-4
-0.774, -6.930e-4
-0.775, -6.929e-4
-0.776, -6.929e-4
-0.777, -6.928e-4
-0.778, -6.927e-4
-0.779, -6.926e-4
-0.780, -6.926e-4
-0.781, -6.925e-4
-0.782, -6.924e-4
-0.783, -6.924e-4
-0.784, -6.923e-4
-0.785, -6.923e-4
-0.786, -6.922e-4
-0.787, -6.922e-4
-0.788, -6.921e-4
-0.789, -6.920e-4
-0.790, -6.920e-4
-0.791, -6.919e-4
-0.792, -6.919e-4
-0.793, -6.918e-4
-0.794, -6.918e-4
-0.795, -6.918e-4
-0.796, -6.917e-4
-0.797, -6.917e-4
-0.798, -6.917e-4
-0.799, -6.917e-4
-0.800, -6.889e-4
-0.799, -6.790e-4
-0.798, -6.694e-4
-0.797, -6.599e-4
-0.796, -6.507e-4
-0.795, -6.416e-4
-0.794, -6.327e-4
-0.793, -6.240e-4
-0.792, -6.155e-4
-0.791, -6.071e-4
-0.790, -5.989e-4
-0.789, -5.908e-4
-0.788, -5.828e-4
-0.787, -5.749e-4
-0.786, -5.671e-4
-0.785, -5.594e-4
-0.784, -5.518e-4
-0.783, -5.443e-4
-0.782, -5.369e-4
-0.781, -5.295e-4
-0.780, -5.223e-4
-0.779, -5.152e-4
-0.778, -5.081e-4
-0.777, -5.011e-4
-0.776, -4.943e-4
-0.775, -4.874e-4
-0.774, -4.807e-4
-0.773, -4.740e-4
-0.772, -4.673e-4
-0.771, -4.608e-4
-0.770, -4.543e-4
-0.769, -4.479e-4
-0.768, -4.416e-4
-0.767, -4.354e-4
-0.766, -4.292e-4
-0.765, -4.231e-4
-0.764, -4.170e-4
-0.763, -4.109e-4
-0.762, -4.049e-4
-0.761, -3.989e-4
-0.760, -3.930e-4
-0.759, -3.872e-4
-0.758, -3.814e-4
-0.757, -3.757e-4
-0.756, -3.700e-4
-0.755, -3.644e-4
-0.754, -3.588e-4
-0.753, -3.532e-4
-0.752, -3.477e-4
-0.751, -3.423e-4
-0.750, -3.369e-4
-0.749, -3.316e-4
-0.748, -3.262e-4
-0.747, -3.210e-4
-0.746, -3.157e-4
-0.745, -3.105e-4
-0.744, -3.054e-4
-0.743, -3.003e-4
-0.742, -2.952e-4
-0.741, -2.902e-4
-0.740, -2.853e-4
-0.739, -2.803e-4
-0.738, -2.755e-4
-0.737, -2.706e-4
-0.736, -2.658e-4
-0.735, -2.610e-4
-0.734, -2.563e-4
-0.733, -2.516e-4
-0.732, -2.469e-4
-0.731, -2.422e-4
-0.730, -2.375e-4
-0.729, -2.329e-4
-0.728, -2.284e-4
-0.727, -2.239e-4
-0.726, -2.194e-4
-0.725, -2.149e-4
-0.724, -2.105e-4
-0.723, -2.061e-4
-0.722, -2.017e-4
-0.721, -1.974e-4
-0.720, -1.931e-4
-0.719, -1.888e-4
-0.718, -1.845e-4
-0.717, -1.803e-4
-0.716, -1.761e-4
-0.715, -1.720e-4
-0.714, -1.678e-4
-0.713, -1.637e-4
-0.712, -1.596e-4
-0.711, -1.556e-4
-0.710, -1.516e-4
-0.709, -1.476e-4
-0.708, -1.437e-4
-0.707, -1.397e-4
-0.706, -1.358e-4
-0.705, -1.320e-4
-0.704, -1.281e-4
-0.703, -1.243e-4
-0.702, -1.206e-4
-0.701, -1.168e-4
-0.700, -1.131e-4
-0.699, -1.094e-4
-0.698, -1.057e-4
-0.697, -1.020e-4
-0.696, -9.839e-5
-0.695, -9.476e-5
-0.694, -9.116e-5
-0.693, -8.757e-5
-0.692, -8.398e-5
-0.691, -8.043e-5
-0.690, -7.691e-5
-0.689, -7.343e-5
-0.688, -6.998e-5
-0.687, -6.656e-5
-0.686, -6.315e-5
-0.685, -5.976e-5
-0.684, -5.639e-5
-0.683, -5.305e-5
-0.682, -4.971e-5
-0.681, -4.640e-5
-0.680, -4.310e-5
-0.679, -3.982e-5
-0.678, -3.656e-5
-0.677, -3.334e-5
-0.676, -3.014e-5
-0.675, -2.697e-5
-0.674, -2.383e-5
-0.673, -2.070e-5
-0.672, -1.759e-5
-0.671, -1.450e-5
-0.670, -1.142e-5
-0.669, -8.343e-6
-0.668, -5.273e-6
-0.667, -2.224e-6
-0.666, 7.987e-7
-0.665, 3.788e-6
-0.664, 6.744e-6
-0.663, 9.675e-6
-0.662, 1.259e-5
-0.661, 1.548e-5
-0.660, 1.836e-5
-0.659, 2.123e-5
-0.658, 2.409e-5
-0.657, 2.692e-5
-0.656, 2.972e-5
-0.655, 3.248e-5
-0.654, 3.521e-5
-0.653, 3.793e-5
-0.652, 4.065e-5
-0.651, 4.335e-5
-0.650, 4.605e-5
-0.649, 4.874e-5
-0.648, 5.140e-5
-0.647, 5.405e-5
-0.646, 5.668e-5
-0.645, 5.929e-5
-0.644, 6.189e-5
-0.643, 6.448e-5
-0.642, 6.706e-5
-0.641, 6.964e-5
-0.640, 7.221e-5
-0.639, 7.476e-5
-0.638, 7.727e-5
-0.637, 7.977e-5
-0.636, 8.224e-5
-0.635, 8.469e-5
-0.634, 8.713e-5
-0.633, 8.956e-5
-0.632, 9.196e-5
-0.631, 9.436e-5
-0.630, 9.673e-5
-0.629, 9.910e-5
-0.628, 1.015e-4
-0.627, 1.038e-4
-0.626, 1.061e-4
-0.625, 1.084e-4
-0.624, 1.107e-4
-0.623, 1.130e-4
-0.622, 1.153e-4
-0.621, 1.176e-4
-0.620, 1.198e-4
-0.619, 1.220e-4
-0.618, 1.242e-4
-0.617, 1.264e-4
-0.616, 1.286e-4
-0.615, 1.308e-4
-0.614, 1.329e-4
-0.613, 1.351e-4
-0.612, 1.372e-4
-0.611, 1.393e-4
-0.610, 1.414e-4
-0.609, 1.435e-4
-0.608, 1.455e-4
-0.607, 1.476e-4
-0.606, 1.497e-4
-0.605, 1.517e-4
-0.604, 1.538e-4
-0.603, 1.558e-4
-0.602, 1.578e-4
-0.601, 1.598e-4
-0.600, 1.618e-4
-0.599, 1.637e-4
-0.598, 1.657e-4
-0.597, 1.676e-4
-0.596, 1.696e-4
-0.595, 1.715e-4
-0.594, 1.734e-4
-0.593, 1.752e-4
-0.592, 1.771e-4
-0.591, 1.790e-4
-0.590, 1.809e-4
-0.589, 1.827e-4
-0.588, 1.846e-4
-0.587, 1.864e-4
-0.586, 1.882e-4
-0.585, 1.900e-4
-0.584, 1.917e-4
-0.583, 1.935e-4
-0.582, 1.952e-4
-0.581, 1.970e-4
-0.580, 1.987e-4
-0.579, 2.005e-4
-0.578, 2.022e-4
-0.577, 2.039e-4
-0.576, 2.057e-4
-0.575, 2.074e-4
-0.574, 2.090e-4
-0.573, 2.107e-4
-0.572, 2.124e-4
-0.571, 2.141e-4
-0.570, 2.157e-4
-0.569, 2.174e-4
-0.568, 2.190e-4
-0.567, 2.207e-4
-0.566, 2.223e-4
-0.565, 2.239e-4
-0.564, 2.255e-4
-0.563, 2.271e-4
-0.562, 2.287e-4
-0.561, 2.303e-4
-0.560, 2.319e-4
-0.559, 2.335e-4
-0.558, 2.351e-4
-0.557, 2.366e-4
-0.556, 2.382e-4
-0.555, 2.397e-4
-0.554, 2.412e-4
-0.553, 2.427e-4
-0.552, 2.442e-4
-0.551, 2.458e-4
-0.550, 2.472e-4
-0.549, 2.487e-4
-0.548, 2.502e-4
-0.547, 2.517e-4
-0.546, 2.531e-4
-0.545, 2.546e-4
-0.544, 2.560e-4
-0.543, 2.575e-4
-0.542, 2.589e-4
-0.541, 2.604e-4
-0.540, 2.618e-4
-0.539, 2.632e-4
-0.538, 2.646e-4
-0.537, 2.661e-4
-0.536, 2.675e-4
-0.535, 2.689e-4
-0.534, 2.703e-4
-0.533, 2.717e-4
-0.532, 2.731e-4
-0.531, 2.745e-4
-0.530, 2.758e-4
-0.529, 2.772e-4
-0.528, 2.786e-4
-0.527, 2.799e-4
-0.526, 2.813e-4
-0.525, 2.826e-4
-0.524, 2.840e-4
-0.523, 2.853e-4
-0.522, 2.866e-4
-0.521, 2.880e-4
-0.520, 2.893e-4
-0.519, 2.906e-4
-0.518, 2.919e-4
-0.517, 2.932e-4
-0.516, 2.945e-4
-0.515, 2.958e-4
-0.514, 2.971e-4
-0.513, 2.984e-4
-0.512, 2.998e-4
-0.511, 3.011e-4
-0.510, 3.024e-4
-0.509, 3.037e-4
-0.508, 3.049e-4
-0.507, 3.062e-4
-0.506, 3.075e-4
-0.505, 3.088e-4
-0.504, 3.101e-4
-0.503, 3.114e-4
-0.502, 3.126e-4
-0.501, 3.139e-4
-0.500, 3.151e-4
-0.499, 3.164e-4
-0.498, 3.176e-4
-0.497, 3.189e-4
-0.496, 3.201e-4
-0.495, 3.214e-4
-0.494, 3.226e-4
-0.493, 3.239e-4
-0.492, 3.251e-4
-0.491, 3.263e-4
-0.490, 3.276e-4
-0.489, 3.288e-4
-0.488, 3.300e-4
-0.487, 3.312e-4
-0.486, 3.325e-4
-0.485, 3.337e-4
-0.484, 3.349e-4
-0.483, 3.361e-4
-0.482, 3.373e-4
-0.481, 3.385e-4
-0.480, 3.398e-4
-0.479, 3.410e-4
-0.478, 3.422e-4
-0.477, 3.434e-4
-0.476, 3.446e-4
-0.475, 3.458e-4
-0.474, 3.470e-4
-0.473, 3.482e-4
-0.472, 3.494e-4
-0.471, 3.506e-4
-0.470, 3.517e-4
-0.469, 3.529e-4
-0.468, 3.541e-4
-0.467, 3.554e-4
-0.466, 3.566e-4
-0.465, 3.578e-4
-0.464, 3.590e-4
-0.463, 3.602e-4
-0.462, 3.614e-4
-0.461, 3.626e-4
-0.460, 3.637e-4
-0.459, 3.649e-4
-0.458, 3.661e-4
-0.457, 3.673e-4
-0.456, 3.685e-4
-0.455, 3.697e-4
-0.454, 3.709e-4
-0.453, 3.721e-4
-0.452, 3.733e-4
-0.451, 3.744e-4
-0.450, 3.756e-4
-0.449, 3.768e-4
-0.448, 3.780e-4
-0.447, 3.792e-4
-0.446, 3.803e-4
-0.445, 3.815e-4
-0.444, 3.827e-4
-0.443, 3.839e-4
-0.442, 3.851e-4
-0.441, 3.863e-4
-0.440, 3.875e-4
-0.439, 3.886e-4
-0.438, 3.898e-4
-0.437, 3.910e-4
-0.436, 3.922e-4
-0.435, 3.933e-4
-0.434, 3.945e-4
-0.433, 3.957e-4
-0.432, 3.968e-4
-0.431, 3.980e-4
-0.430, 3.992e-4
-0.429, 4.003e-4
-0.428, 4.015e-4
-0.427, 4.026e-4
-0.426, 4.038e-4
-0.425, 4.049e-4
-0.424, 4.060e-4
-0.423, 4.072e-4
-0.422, 4.083e-4
-0.421, 4.095e-4
-0.420, 4.106e-4
-0.419, 4.117e-4
-0.418, 4.129e-4
-0.417, 4.140e-4
-0.416, 4.151e-4
-0.415, 4.162e-4
-0.414, 4.173e-4
-0.413, 4.185e-4
-0.412, 4.196e-4
-0.411, 4.207e-4
-0.410, 4.219e-4
-0.409, 4.230e-4
-0.408, 4.242e-4
-0.407, 4.253e-4
-0.406, 4.264e-4
-0.405, 4.274e-4
-0.404, 4.285e-4
-0.403, 4.296e-4
-0.402, 4.307e-4
-0.401, 4.318e-4
-0.400, 4.329e-4
-0.399, 4.339e-4
-0.398, 4.350e-4
-0.397, 4.360e-4
-0.396, 4.371e-4
-0.395, 4.381e-4
-0.394, 4.392e-4
-0.393, 4.402e-4
-0.392, 4.413e-4
-0.391, 4.423e-4
-0.390, 4.433e-4
-0.389, 4.443e-4
-0.388, 4.453e-4
-0.387, 4.463e-4
-0.386, 4.473e-4
-0.385, 4.484e-4
-0.384, 4.494e-4
-0.383, 4.504e-4
-0.382, 4.513e-4
-0.381, 4.523e-4
-0.380, 4.533e-4
-0.379, 4.543e-4
-0.378, 4.552e-4
-0.377, 4.562e-4
-0.376, 4.572e-4
-0.375, 4.581e-4
-0.374, 4.591e-4
-0.373, 4.600e-4
-0.372, 4.610e-4
-0.371, 4.619e-4
-0.370, 4.628e-4
-0.369, 4.637e-4
-0.368, 4.647e-4
-0.367, 4.656e-4
-0.366, 4.665e-4
-0.365, 4.674e-4
-0.364, 4.684e-4
-0.363, 4.693e-4
-0.362, 4.702e-4
-0.361, 4.710e-4
-0.360, 4.719e-4
-0.359, 4.728e-4
-0.358, 4.737e-4
-0.357, 4.745e-4
-0.356, 4.754e-4
-0.355, 4.762e-4
-0.354, 4.771e-4
-0.353, 4.779e-4
-0.352, 4.787e-4
-0.351, 4.796e-4
-0.350, 4.804e-4
-0.349, 4.812e-4
-0.348, 4.820e-4
-0.347, 4.828e-4
-0.346, 4.836e-4
-0.345, 4.844e-4
-0.344, 4.852e-4
-0.343, 4.860e-4
-0.342, 4.867e-4
-0.341, 4.875e-4
-0.340, 4.883e-4
-0.339, 4.891e-4
-0.338, 4.898e-4
-0.337, 4.906e-4
-0.336, 4.914e-4
-0.335, 4.921e-4
-0.334, 4.929e-4
-0.333, 4.936e-4
-0.332, 4.943e-4
-0.331, 4.951e-4
-0.330, 4.958e-4
-0.329, 4.965e-4
-0.328, 4.972e-4
-0.327, 4.980e-4
-0.326, 4.987e-4
-0.325, 4.994e-4
-0.324, 5.001e-4
-0.323, 5.008e-4
-0.322, 5.015e-4
-0.321, 5.022e-4
-0.320, 5.029e-4
-0.319, 5.036e-4
-0.318, 5.043e-4
-0.317, 5.050e-4
-0.316, 5.056e-4
-0.315, 5.063e-4
-0.314, 5.069e-4
-0.313, 5.075e-4
-0.312, 5.082e-4
-0.311, 5.089e-4
-0.310, 5.095e-4
-0.309, 5.102e-4
-0.308, 5.109e-4
-0.307, 5.116e-4
-0.306, 5.122e-4
-0.305, 5.129e-4
-0.304, 5.135e-4
-0.303, 5.142e-4
-0.302, 5.148e-4
-0.301, 5.155e-4
-0.300, 5.161e-4
-0.299, 5.168e-4
-0.298, 5.174e-4
-0.297, 5.180e-4
-0.296, 5.187e-4
-0.295, 5.193e-4
-0.294, 5.199e-4
-0.293, 5.205e-4
-0.292, 5.212e-4
-0.291, 5.218e-4
-0.290, 5.224e-4
-0.289, 5.230e-4
-0.288, 5.237e-4
-0.287, 5.243e-4
-0.286, 5.249e-4
-0.285, 5.255e-4
-0.284, 5.261e-4
-0.283, 5.268e-4
-0.282, 5.274e-4
-0.281, 5.280e-4
-0.280, 5.287e-4
-0.279, 5.293e-4
-0.278, 5.299e-4
-0.277, 5.305e-4
-0.276, 5.311e-4
-0.275, 5.318e-4
-0.274, 5.324e-4
-0.273, 5.330e-4
-0.272, 5.336e-4
-0.271, 5.342e-4
-0.270, 5.349e-4
-0.269, 5.355e-4
-0.268, 5.361e-4
-0.267, 5.368e-4
-0.266, 5.374e-4
-0.265, 5.380e-4
-0.264, 5.387e-4
-0.263, 5.393e-4
-0.262, 5.399e-4
-0.261, 5.406e-4
-0.260, 5.412e-4
-0.259, 5.418e-4
-0.258, 5.425e-4
-0.257, 5.431e-4
-0.256, 5.438e-4
-0.255, 5.445e-4
-0.254, 5.451e-4
-0.253, 5.458e-4
-0.252, 5.465e-4
-0.251, 5.471e-4
-0.250, 5.478e-4
-0.249, 5.484e-4
-0.248, 5.491e-4
-0.247, 5.498e-4
-0.246, 5.504e-4
-0.245, 5.511e-4
-0.244, 5.518e-4
-0.243, 5.524e-4
-0.242, 5.531e-4
-0.241, 5.538e-4
-0.240, 5.544e-4
-0.239, 5.551e-4
-0.238, 5.558e-4
-0.237, 5.565e-4
-0.236, 5.572e-4
-0.235, 5.579e-4
-0.234, 5.586e-4
-0.233, 5.593e-4
-0.232, 5.600e-4
-0.231, 5.607e-4
-0.230, 5.614e-4
-0.229, 5.621e-4
-0.228, 5.628e-4
-0.227, 5.635e-4
-0.226, 5.642e-4
-0.225, 5.649e-4
-0.224, 5.657e-4
-0.223, 5.664e-4
-0.222, 5.671e-4
-0.221, 5.679e-4
-0.220, 5.686e-4
-0.219, 5.693e-4
-0.218, 5.701e-4
-0.217, 5.708e-4
-0.216, 5.716e-4
-0.215, 5.723e-4
-0.214, 5.730e-4
-0.213, 5.738e-4
-0.212, 5.746e-4
-0.211, 5.753e-4
-0.210, 5.761e-4
-0.209, 5.769e-4
-0.208, 5.776e-4
-0.207, 5.784e-4
-0.206, 5.792e-4
-0.205, 5.800e-4
-0.204, 5.808e-4
-0.203, 5.815e-4
-0.202, 5.823e-4
-0.201, 5.831e-4
-0.200, 5.839e-4
-0.199, 5.847e-4
-0.198, 5.855e-4
-0.197, 5.863e-4
-0.196, 5.871e-4
-0.195, 5.879e-4
-0.194, 5.887e-4
-0.193, 5.895e-4
-0.192, 5.903e-4
-0.191, 5.911e-4
-0.190, 5.919e-4
-0.189, 5.927e-4
-0.188, 5.936e-4
-0.187, 5.944e-4
-0.186, 5.952e-4
-0.185, 5.960e-4
-0.184, 5.968e-4
-0.183, 5.976e-4
-0.182, 5.985e-4
-0.181, 5.993e-4
-0.180, 6.001e-4
-0.179, 6.009e-4
-0.178, 6.017e-4
-0.177, 6.025e-4
-0.176, 6.033e-4
-0.175, 6.042e-4
-0.174, 6.050e-4
-0.173, 6.058e-4
-0.172, 6.066e-4
-0.171, 6.074e-4
-0.170, 6.083e-4
-0.169, 6.091e-4
-0.168, 6.099e-4
-0.167, 6.107e-4
-0.166, 6.115e-4
-0.165, 6.123e-4
-0.164, 6.131e-4
-0.163, 6.139e-4
-0.162, 6.148e-4
-0.161, 6.156e-4
-0.160, 6.164e-4
-0.159, 6.172e-4
-0.158, 6.180e-4
-0.157, 6.188e-4
-0.156, 6.196e-4
-0.155, 6.204e-4
-0.154, 6.212e-4
-0.153, 6.220e-4
-0.152, 6.228e-4
-0.151, 6.236e-4
-0.150, 6.244e-4
-0.149, 6.251e-4
-0.148, 6.259e-4
-0.147, 6.267e-4
-0.146, 6.274e-4
-0.145, 6.282e-4
-0.144, 6.289e-4
-0.143, 6.297e-4
-0.142, 6.304e-4
-0.141, 6.311e-4
-0.140, 6.319e-4
-0.139, 6.326e-4
-0.138, 6.333e-4
-0.137, 6.340e-4
-0.136, 6.347e-4
-0.135, 6.354e-4
-0.134, 6.361e-4
-0.133, 6.368e-4
-0.132, 6.375e-4
-0.131, 6.381e-4
-0.130, 6.388e-4
-0.129, 6.394e-4
-0.128, 6.401e-4
-0.127, 6.407e-4
-0.126, 6.413e-4
-0.125, 6.420e-4
-0.124, 6.426e-4
-0.123, 6.432e-4
-0.122, 6.438e-4
