Jan. 17, 2025   13:40:24
0.783, 7.692e-4
0.784, 7.705e-4
0.785, 7.719e-4
0.786, 7.733e-4
0.787, 7.747e-4
0.788, 7.761e-4
0.789, 7.775e-4
0.790, 7.789e-4
0.791, 7.803e-4
0.792, 7.817e-4
0.793, 7.832e-4
0.794, 7.846e-4
0.795, 7.860e-4
0.796, 7.875e-4
0.797, 7.889e-4
0.798, 7.903e-4
0.799, 7.917e-4
0.800, 7.905e-4
0.799, 7.820e-4
0.798, 7.737e-4
0.797, 7.655e-4
0.796, 7.575e-4
0.795, 7.496e-4
0.794, 7.419e-4
0.793, 7.343e-4
0.792, 7.268e-4
0.791, 7.194e-4
0.790, 7.121e-4
0.789, 7.049e-4
0.788, 6.978e-4
0.787, 6.908e-4
0.786, 6.838e-4
0.785, 6.770e-4
0.784, 6.702e-4
0.783, 6.636e-4
0.782, 6.569e-4
0.781, 6.503e-4
0.780, 6.438e-4
0.779, 6.373e-4
0.778, 6.309e-4
0.777, 6.244e-4
0.776, 6.181e-4
0.775, 6.118e-4
0.774, 6.055e-4
0.773, 5.993e-4
0.772, 5.932e-4
0.771, 5.871e-4
0.770, 5.810e-4
0.769, 5.749e-4
0.768, 5.689e-4
0.767, 5.630e-4
0.766, 5.571e-4
0.765, 5.512e-4
0.764, 5.453e-4
0.763, 5.395e-4
0.762, 5.337e-4
0.761, 5.280e-4
0.760, 5.223e-4
0.759, 5.167e-4
0.758, 5.111e-4
0.757, 5.055e-4
0.756, 5.000e-4
0.755, 4.945e-4
0.754, 4.890e-4
0.753, 4.835e-4
0.752, 4.781e-4
0.751, 4.727e-4
0.750, 4.673e-4
0.749, 4.619e-4
0.748, 4.565e-4
0.747, 4.513e-4
0.746, 4.460e-4
0.745, 4.408e-4
0.744, 4.356e-4
0.743, 4.304e-4
0.742, 4.253e-4
0.741, 4.201e-4
0.740, 4.150e-4
0.739, 4.100e-4
0.738, 4.049e-4
0.737, 3.999e-4
0.736, 3.949e-4
0.735, 3.899e-4
0.734, 3.849e-4
0.733, 3.800e-4
0.732, 3.751e-4
0.731, 3.703e-4
0.730, 3.654e-4
0.729, 3.606e-4
0.728, 3.559e-4
0.727, 3.511e-4
0.726, 3.464e-4
0.725, 3.417e-4
0.724, 3.371e-4
0.723, 3.324e-4
0.722, 3.278e-4
0.721, 3.231e-4
0.720, 3.185e-4
0.719, 3.139e-4
0.718, 3.094e-4
0.717, 3.048e-4
0.716, 3.002e-4
0.715, 2.957e-4
0.714, 2.913e-4
0.713, 2.868e-4
0.712, 2.824e-4
0.711, 2.780e-4
0.710, 2.736e-4
0.709, 2.693e-4
0.708, 2.649e-4
0.707, 2.606e-4
0.706, 2.563e-4
0.705, 2.520e-4
0.704, 2.478e-4
0.703, 2.436e-4
0.702, 2.394e-4
0.701, 2.352e-4
0.700, 2.310e-4
0.699, 2.268e-4
0.698, 2.227e-4
0.697, 2.186e-4
0.696, 2.145e-4
0.695, 2.105e-4
0.694, 2.064e-4
0.693, 2.024e-4
0.692, 1.984e-4
0.691, 1.945e-4
0.690, 1.906e-4
0.689, 1.867e-4
0.688, 1.827e-4
0.687, 1.789e-4
0.686, 1.750e-4
0.685, 1.711e-4
0.684, 1.673e-4
0.683, 1.634e-4
0.682, 1.596e-4
0.681, 1.558e-4
0.680, 1.520e-4
0.679, 1.483e-4
0.678, 1.445e-4
0.677, 1.408e-4
0.676, 1.371e-4
0.675, 1.335e-4
0.674, 1.298e-4
0.673, 1.262e-4
0.672, 1.226e-4
0.671, 1.190e-4
0.670, 1.154e-4
0.669, 1.118e-4
0.668, 1.083e-4
0.667, 1.047e-4
0.666, 1.012e-4
0.665, 9.774e-5
0.664, 9.428e-5
0.663, 9.083e-5
0.662, 8.741e-5
0.661, 8.400e-5
0.660, 8.060e-5
0.659, 7.720e-5
0.658, 7.381e-5
0.657, 7.044e-5
0.656, 6.709e-5
0.655, 6.378e-5
0.654, 6.049e-5
0.653, 5.723e-5
0.652, 5.397e-5
0.651, 5.074e-5
0.650, 4.751e-5
0.649, 4.431e-5
0.648, 4.114e-5
0.647, 3.799e-5
0.646, 3.488e-5
0.645, 3.179e-5
0.644, 2.869e-5
0.643, 2.561e-5
0.642, 2.252e-5
0.641, 1.945e-5
0.640, 1.641e-5
0.639, 1.338e-5
0.638, 1.036e-5
0.637, 7.364e-6
0.636, 4.378e-6
0.635, 1.404e-6
0.634, -1.564e-6
0.633, -4.529e-6
0.632, -7.484e-6
0.631, -1.042e-5
0.630, -1.332e-5
0.629, -1.619e-5
0.628, -1.904e-5
0.627, -2.187e-5
0.626, -2.470e-5
0.625, -2.750e-5
0.624, -3.029e-5
0.623, -3.305e-5
0.622, -3.581e-5
0.621, -3.856e-5
0.620, -4.131e-5
0.619, -4.404e-5
0.618, -4.675e-5
0.617, -4.945e-5
0.616, -5.212e-5
0.615, -5.478e-5
0.614, -5.743e-5
0.613, -6.006e-5
0.612, -6.267e-5
0.611, -6.526e-5
0.610, -6.784e-5
0.609, -7.040e-5
0.608, -7.296e-5
0.607, -7.550e-5
0.606, -7.802e-5
0.605, -8.054e-5
0.604, -8.304e-5
0.603, -8.554e-5
0.602, -8.804e-5
0.601, -9.051e-5
0.600, -9.296e-5
0.599, -9.538e-5
0.598, -9.779e-5
0.597, -1.002e-4
0.596, -1.026e-4
0.595, -1.049e-4
0.594, -1.073e-4
0.593, -1.096e-4
0.592, -1.119e-4
0.591, -1.142e-4
0.590, -1.165e-4
0.589, -1.188e-4
0.588, -1.210e-4
0.587, -1.233e-4
0.586, -1.255e-4
0.585, -1.277e-4
0.584, -1.299e-4
0.583, -1.321e-4
0.582, -1.343e-4
0.581, -1.365e-4
0.580, -1.387e-4
0.579, -1.408e-4
0.578, -1.430e-4
0.577, -1.451e-4
0.576, -1.472e-4
0.575, -1.493e-4
0.574, -1.514e-4
0.573, -1.535e-4
0.572, -1.555e-4
0.571, -1.576e-4
0.570, -1.597e-4
0.569, -1.617e-4
0.568, -1.638e-4
0.567, -1.658e-4
0.566, -1.678e-4
0.565, -1.698e-4
0.564, -1.718e-4
0.563, -1.737e-4
0.562, -1.757e-4
0.561, -1.776e-4
0.560, -1.795e-4
0.559, -1.815e-4
0.558, -1.834e-4
0.557, -1.853e-4
0.556, -1.871e-4
0.555, -1.890e-4
0.554, -1.909e-4
0.553, -1.927e-4
0.552, -1.945e-4
0.551, -1.964e-4
0.550, -1.982e-4
0.549, -2.000e-4
0.548, -2.018e-4
0.547, -2.036e-4
0.546, -2.054e-4
0.545, -2.072e-4
0.544, -2.089e-4
0.543, -2.107e-4
0.542, -2.124e-4
0.541, -2.141e-4
0.540, -2.159e-4
0.539, -2.176e-4
0.538, -2.192e-4
0.537, -2.209e-4
0.536, -2.226e-4
0.535, -2.242e-4
0.534, -2.259e-4
0.533, -2.275e-4
0.532, -2.292e-4
0.531, -2.308e-4
0.530, -2.324e-4
0.529, -2.340e-4
0.528, -2.356e-4
0.527, -2.372e-4
0.526, -2.388e-4
0.525, -2.404e-4
0.524, -2.420e-4
0.523, -2.435e-4
0.522, -2.451e-4
0.521, -2.467e-4
0.520, -2.482e-4
0.519, -2.497e-4
0.518, -2.512e-4
0.517, -2.527e-4
0.516, -2.542e-4
0.515, -2.557e-4
0.514, -2.571e-4
0.513, -2.586e-4
0.512, -2.601e-4
0.511, -2.616e-4
0.510, -2.630e-4
0.509, -2.644e-4
0.508, -2.659e-4
0.507, -2.673e-4
0.506, -2.687e-4
0.505, -2.701e-4
0.504, -2.715e-4
0.503, -2.729e-4
0.502, -2.742e-4
0.501, -2.756e-4
0.500, -2.769e-4
0.499, -2.783e-4
0.498, -2.796e-4
0.497, -2.809e-4
0.496, -2.822e-4
0.495, -2.835e-4
0.494, -2.848e-4
0.493, -2.861e-4
0.492, -2.874e-4
0.491, -2.887e-4
0.490, -2.900e-4
0.489, -2.913e-4
0.488, -2.925e-4
0.487, -2.938e-4
0.486, -2.951e-4
0.485, -2.963e-4
0.484, -2.975e-4
0.483, -2.988e-4
0.482, -3.000e-4
0.481, -3.012e-4
0.480, -3.024e-4
0.479, -3.036e-4
0.478, -3.048e-4
0.477, -3.060e-4
0.476, -3.072e-4
0.475, -3.084e-4
0.474, -3.095e-4
0.473, -3.107e-4
0.472, -3.119e-4
0.471, -3.130e-4
0.470, -3.142e-4
0.469, -3.153e-4
0.468, -3.164e-4
0.467, -3.176e-4
0.466, -3.187e-4
0.465, -3.198e-4
0.464, -3.209e-4
0.463, -3.221e-4
0.462, -3.232e-4
0.461, -3.243e-4
0.460, -3.253e-4
0.459, -3.264e-4
0.458, -3.275e-4
0.457, -3.286e-4
0.456, -3.296e-4
0.455, -3.307e-4
0.454, -3.317e-4
0.453, -3.328e-4
0.452, -3.338e-4
0.451, -3.348e-4
0.450, -3.358e-4
0.449, -3.368e-4
0.448, -3.378e-4
0.447, -3.388e-4
0.446, -3.398e-4
0.445, -3.408e-4
0.444, -3.418e-4
0.443, -3.428e-4
0.442, -3.437e-4
0.441, -3.447e-4
0.440, -3.457e-4
0.439, -3.466e-4
0.438, -3.476e-4
0.437, -3.485e-4
0.436, -3.494e-4
0.435, -3.504e-4
0.434, -3.513e-4
0.433, -3.522e-4
0.432, -3.532e-4
0.431, -3.541e-4
0.430, -3.550e-4
0.429, -3.559e-4
0.428, -3.568e-4
0.427, -3.577e-4
0.426, -3.586e-4
0.425, -3.594e-4
0.424, -3.603e-4
0.423, -3.612e-4
0.422, -3.621e-4
0.421, -3.629e-4
0.420, -3.638e-4
0.419, -3.646e-4
0.418, -3.655e-4
0.417, -3.663e-4
0.416, -3.672e-4
0.415, -3.680e-4
0.414, -3.688e-4
0.413, -3.696e-4
0.412, -3.705e-4
0.411, -3.713e-4
0.410, -3.721e-4
0.409, -3.730e-4
0.408, -3.738e-4
0.407, -3.746e-4
0.406, -3.754e-4
0.405, -3.762e-4
0.404, -3.769e-4
0.403, -3.777e-4
0.402, -3.785e-4
0.401, -3.792e-4
0.400, -3.800e-4
0.399, -3.807e-4
0.398, -3.815e-4
0.397, -3.822e-4
0.396, -3.830e-4
0.395, -3.837e-4
0.394, -3.844e-4
0.393, -3.851e-4
0.392, -3.859e-4
0.391, -3.866e-4
0.390, -3.873e-4
0.389, -3.880e-4
0.388, -3.887e-4
0.387, -3.894e-4
0.386, -3.901e-4
0.385, -3.908e-4
0.384, -3.915e-4
0.383, -3.922e-4
0.382, -3.929e-4
0.381, -3.935e-4
0.380, -3.942e-4
0.379, -3.949e-4
0.378, -3.955e-4
0.377, -3.962e-4
0.376, -3.968e-4
0.375, -3.975e-4
0.374, -3.981e-4
0.373, -3.988e-4
0.372, -3.994e-4
0.371, -4.001e-4
0.370, -4.008e-4
0.369, -4.014e-4
0.368, -4.020e-4
0.367, -4.026e-4
0.366, -4.033e-4
0.365, -4.039e-4
0.364, -4.045e-4
0.363, -4.051e-4
0.362, -4.057e-4
0.361, -4.063e-4
0.360, -4.069e-4
0.359, -4.075e-4
0.358, -4.081e-4
0.357, -4.087e-4
0.356, -4.093e-4
0.355, -4.099e-4
0.354, -4.104e-4
0.353, -4.110e-4
0.352, -4.116e-4
0.351, -4.122e-4
0.350, -4.127e-4
0.349, -4.133e-4
0.348, -4.138e-4
0.347, -4.144e-4
0.346, -4.149e-4
0.345, -4.155e-4
0.344, -4.160e-4
0.343, -4.166e-4
0.342, -4.171e-4
0.341, -4.176e-4
0.340, -4.182e-4
0.339, -4.187e-4
0.338, -4.192e-4
0.337, -4.198e-4
0.336, -4.203e-4
0.335, -4.208e-4
0.334, -4.213e-4
0.333, -4.218e-4
0.332, -4.224e-4
0.331, -4.229e-4
0.330, -4.234e-4
0.329, -4.239e-4
0.328, -4.244e-4
0.327, -4.249e-4
0.326, -4.254e-4
0.325, -4.259e-4
0.324, -4.264e-4
0.323, -4.268e-4
0.322, -4.273e-4
0.321, -4.278e-4
0.320, -4.283e-4
0.319, -4.288e-4
0.318, -4.293e-4
0.317, -4.298e-4
0.316, -4.302e-4
0.315, -4.307e-4
0.314, -4.312e-4
0.313, -4.316e-4
0.312, -4.321e-4
0.311, -4.326e-4
0.310, -4.330e-4
0.309, -4.335e-4
0.308, -4.339e-4
0.307, -4.344e-4
0.306, -4.349e-4
0.305, -4.354e-4
0.304, -4.358e-4
0.303, -4.363e-4
0.302, -4.367e-4
0.301, -4.371e-4
0.300, -4.376e-4
0.299, -4.380e-4
0.298, -4.384e-4
0.297, -4.388e-4
0.296, -4.392e-4
0.295, -4.397e-4
0.294, -4.401e-4
0.293, -4.405e-4
0.292, -4.409e-4
0.291, -4.414e-4
0.290, -4.418e-4
0.289, -4.422e-4
0.288, -4.426e-4
0.287, -4.431e-4
0.286, -4.435e-4
0.285, -4.439e-4
0.284, -4.443e-4
0.283, -4.447e-4
0.282, -4.451e-4
0.281, -4.455e-4
0.280, -4.460e-4
0.279, -4.464e-4
0.278, -4.468e-4
0.277, -4.472e-4
0.276, -4.476e-4
0.275, -4.480e-4
0.274, -4.484e-4
0.273, -4.488e-4
0.272, -4.492e-4
0.271, -4.496e-4
0.270, -4.500e-4
0.269, -4.504e-4
0.268, -4.508e-4
0.267, -4.512e-4
0.266, -4.515e-4
0.265, -4.519e-4
0.264, -4.523e-4
0.263, -4.527e-4
0.262, -4.531e-4
0.261, -4.535e-4
0.260, -4.538e-4
0.259, -4.542e-4
0.258, -4.546e-4
0.257, -4.550e-4
0.256, -4.553e-4
0.255, -4.557e-4
0.254, -4.561e-4
0.253, -4.565e-4
0.252, -4.569e-4
0.251, -4.572e-4
0.250, -4.576e-4
0.249, -4.580e-4
0.248, -4.583e-4
0.247, -4.587e-4
0.246, -4.591e-4
0.245, -4.594e-4
0.244, -4.598e-4
0.243, -4.602e-4
0.242, -4.605e-4
0.241, -4.609e-4
0.240, -4.612e-4
0.239, -4.616e-4
0.238, -4.620e-4
0.237, -4.623e-4
0.236, -4.627e-4
0.235, -4.630e-4
0.234, -4.634e-4
0.233, -4.637e-4
0.232, -4.641e-4
0.231, -4.644e-4
0.230, -4.648e-4
0.229, -4.651e-4
0.228, -4.655e-4
0.227, -4.658e-4
0.226, -4.662e-4
0.225, -4.665e-4
0.224, -4.669e-4
0.223, -4.672e-4
0.222, -4.676e-4
0.221, -4.679e-4
0.220, -4.683e-4
0.219, -4.686e-4
0.218, -4.690e-4
0.217, -4.693e-4
0.216, -4.697e-4
0.215, -4.700e-4
0.214, -4.703e-4
0.213, -4.707e-4
0.212, -4.710e-4
0.211, -4.714e-4
0.210, -4.717e-4
0.209, -4.720e-4
0.208, -4.724e-4
0.207, -4.727e-4
0.206, -4.730e-4
0.205, -4.734e-4
0.204, -4.737e-4
0.203, -4.741e-4
0.202, -4.744e-4
0.201, -4.748e-4
0.200, -4.751e-4
0.199, -4.755e-4
0.198, -4.758e-4
0.197, -4.761e-4
0.196, -4.765e-4
0.195, -4.768e-4
0.194, -4.772e-4
0.193, -4.775e-4
0.192, -4.779e-4
0.191, -4.782e-4
0.190, -4.786e-4
0.189, -4.789e-4
0.188, -4.792e-4
0.187, -4.796e-4
0.186, -4.799e-4
0.185, -4.802e-4
0.184, -4.806e-4
0.183, -4.809e-4
0.182, -4.813e-4
0.181, -4.816e-4
0.180, -4.819e-4
0.179, -4.823e-4
0.178, -4.826e-4
0.177, -4.829e-4
0.176, -4.833e-4
0.175, -4.836e-4
0.174, -4.839e-4
0.173, -4.843e-4
0.172, -4.846e-4
0.171, -4.850e-4
0.170, -4.853e-4
0.169, -4.856e-4
0.168, -4.859e-4
0.167, -4.863e-4
0.166, -4.866e-4
0.165, -4.870e-4
0.164, -4.873e-4
0.163, -4.876e-4
0.162, -4.880e-4
0.161, -4.883e-4
0.160, -4.887e-4
0.159, -4.890e-4
0.158, -4.893e-4
0.157, -4.897e-4
0.156, -4.900e-4
0.155, -4.903e-4
0.154, -4.907e-4
0.153, -4.910e-4
0.152, -4.913e-4
0.151, -4.917e-4
0.150, -4.920e-4
0.149, -4.924e-4
0.148, -4.927e-4
0.147, -4.931e-4
0.146, -4.934e-4
0.145, -4.937e-4
0.144, -4.941e-4
0.143, -4.944e-4
0.142, -4.948e-4
0.141, -4.951e-4
0.140, -4.954e-4
0.139, -4.958e-4
0.138, -4.961e-4
0.137, -4.965e-4
0.136, -4.968e-4
0.135, -4.972e-4
0.134, -4.975e-4
0.133, -4.979e-4
0.132, -4.982e-4
0.131, -4.986e-4
0.130, -4.989e-4
0.129, -4.993e-4
0.128, -4.996e-4
0.127, -5.000e-4
0.126, -5.003e-4
0.125, -5.007e-4
0.124, -5.010e-4
0.123, -5.014e-4
0.122, -5.017e-4
0.121, -5.021e-4
0.120, -5.024e-4
0.119, -5.028e-4
0.118, -5.031e-4
0.117, -5.035e-4
0.116, -5.038e-4
0.115, -5.042e-4
0.114, -5.045e-4
0.113, -5.049e-4
0.112, -5.053e-4
0.111, -5.056e-4
0.110, -5.060e-4
0.109, -5.063e-4
0.108, -5.067e-4
0.107, -5.070e-4
0.106, -5.074e-4
0.105, -5.078e-4
0.104, -5.081e-4
0.103, -5.085e-4
0.102, -5.089e-4
0.101, -5.093e-4
0.100, -5.097e-4
0.099, -5.101e-4
0.098, -5.104e-4
0.097, -5.108e-4
0.096, -5.111e-4
0.095, -5.115e-4
0.094, -5.119e-4
0.093, -5.122e-4
0.092, -5.126e-4
0.091, -5.130e-4
0.090, -5.133e-4
0.089, -5.137e-4
0.088, -5.141e-4
0.087, -5.145e-4
0.086, -5.148e-4
0.085, -5.152e-4
0.084, -5.156e-4
0.083, -5.160e-4
0.082, -5.163e-4
0.081, -5.167e-4
0.080, -5.171e-4
0.079, -5.175e-4
0.078, -5.178e-4
0.077, -5.182e-4
0.076, -5.186e-4
0.075, -5.190e-4
0.074, -5.194e-4
0.073, -5.197e-4
0.072, -5.201e-4
0.071, -5.205e-4
0.070, -5.209e-4
0.069, -5.213e-4
0.068, -5.216e-4
0.067, -5.220e-4
0.066, -5.224e-4
0.065, -5.228e-4
0.064, -5.232e-4
0.063, -5.235e-4
0.062, -5.239e-4
0.061, -5.243e-4
0.060, -5.247e-4
0.059, -5.251e-4
0.058, -5.254e-4
0.057, -5.258e-4
0.056, -5.262e-4
0.055, -5.266e-4
0.054, -5.270e-4
0.053, -5.274e-4
0.052, -5.278e-4
0.051, -5.282e-4
0.050, -5.285e-4
0.049, -5.289e-4
0.048, -5.293e-4
0.047, -5.297e-4
0.046, -5.301e-4
0.045, -5.305e-4
0.044, -5.309e-4
0.043, -5.312e-4
0.042, -5.316e-4
0.041, -5.320e-4
0.040, -5.324e-4
0.039, -5.328e-4
0.038, -5.332e-4
0.037, -5.336e-4
0.036, -5.340e-4
0.035, -5.344e-4
0.034, -5.347e-4
0.033, -5.351e-4
0.032, -5.355e-4
0.031, -5.359e-4
0.030, -5.363e-4
0.029, -5.367e-4
0.028, -5.371e-4
0.027, -5.375e-4
0.026, -5.378e-4
0.025, -5.382e-4
0.024, -5.386e-4
0.023, -5.390e-4
0.022, -5.394e-4
0.021, -5.398e-4
0.020, -5.402e-4
0.019, -5.406e-4
0.018, -5.410e-4
0.017, -5.414e-4
0.016, -5.417e-4
0.015, -5.421e-4
0.014, -5.425e-4
0.013, -5.429e-4
0.012, -5.433e-4
0.011, -5.437e-4
0.010, -5.441e-4
0.009, -5.445e-4
0.008, -5.449e-4
0.007, -5.452e-4
0.006, -5.456e-4
0.005, -5.460e-4
0.004, -5.464e-4
0.003, -5.468e-4
0.002, -5.472e-4
0.001, -5.476e-4
0.000, -5.480e-4
-0.001, -5.485e-4
-0.002, -5.489e-4
-0.003, -5.493e-4
-0.004, -5.497e-4
-0.005, -5.500e-4
-0.006, -5.504e-4
-0.007, -5.508e-4
-0.008, -5.512e-4
-0.009, -5.516e-4
-0.010, -5.519e-4
-0.011, -5.523e-4
-0.012, -5.527e-4
-0.013, -5.531e-4
-0.014, -5.535e-4
-0.015, -5.538e-4
-0.016, -5.542e-4
-0.017, -5.546e-4
-0.018, -5.550e-4
-0.019, -5.554e-4
-0.020, -5.558e-4
-0.021, -5.561e-4
-0.022, -5.565e-4
-0.023, -5.569e-4
-0.024, -5.573e-4
-0.025, -5.577e-4
-0.026, -5.581e-4
-0.027, -5.584e-4
-0.028, -5.588e-4
-0.029, -5.592e-4
-0.030, -5.596e-4
-0.031, -5.599e-4
-0.032, -5.603e-4
-0.033, -5.607e-4
-0.034, -5.610e-4
-0.035, -5.614e-4
-0.036, -5.618e-4
-0.037, -5.621e-4
-0.038, -5.625e-4
-0.039, -5.629e-4
-0.040, -5.632e-4
-0.041, -5.636e-4
-0.042, -5.640e-4
-0.043, -5.643e-4
-0.044, -5.647e-4
-0.045, -5.651e-4
-0.046, -5.654e-4
-0.047, -5.658e-4
-0.048, -5.661e-4
-0.049, -5.665e-4
-0.050, -5.669e-4
-0.051, -5.672e-4
-0.052, -5.676e-4
-0.053, -5.680e-4
-0.054, -5.683e-4
-0.055, -5.687e-4
-0.056, -5.690e-4
-0.057, -5.694e-4
-0.058, -5.697e-4
-0.059, -5.701e-4
-0.060, -5.704e-4
-0.061, -5.708e-4
-0.062, -5.711e-4
-0.063, -5.715e-4
-0.064, -5.718e-4
-0.065, -5.722e-4
-0.066, -5.725e-4
-0.067, -5.729e-4
-0.068, -5.732e-4
-0.069, -5.736e-4
-0.070, -5.739e-4
-0.071, -5.743e-4
-0.072, -5.746e-4
-0.073, -5.750e-4
-0.074, -5.753e-4
-0.075, -5.757e-4
-0.076, -5.760e-4
-0.077, -5.763e-4
-0.078, -5.767e-4
-0.079, -5.770e-4
-0.080, -5.774e-4
-0.081, -5.777e-4
-0.082, -5.780e-4
-0.083, -5.784e-4
-0.084, -5.787e-4
-0.085, -5.791e-4
-0.086, -5.794e-4
-0.087, -5.797e-4
-0.088, -5.801e-4
-0.089, -5.804e-4
-0.090, -5.807e-4
-0.091, -5.811e-4
-0.092, -5.814e-4
-0.093, -5.817e-4
-0.094, -5.821e-4
-0.095, -5.824e-4
-0.096, -5.827e-4
-0.097, -5.831e-4
-0.098, -5.834e-4
-0.099, -5.837e-4
-0.100, -5.840e-4
-0.101, -5.844e-4
-0.102, -5.847e-4
-0.103, -5.850e-4
-0.104, -5.854e-4
-0.105, -5.857e-4
-0.106, -5.861e-4
-0.107, -5.864e-4
-0.108, -5.867e-4
-0.109, -5.870e-4
-0.110, -5.874e-4
-0.111, -5.877e-4
-0.112, -5.880e-4
-0.113, -5.883e-4
-0.114, -5.886e-4
-0.115, -5.889e-4
-0.116, -5.892e-4
-0.117, -5.896e-4
-0.118, -5.899e-4
-0.119, -5.902e-4
-0.120, -5.905e-4
-0.121, -5.908e-4
-0.122, -5.911e-4
-0.123, -5.914e-4
-0.124, -5.917e-4
-0.125, -5.920e-4
-0.126, -5.923e-4
-0.127, -5.926e-4
-0.128, -5.929e-4
-0.129, -5.932e-4
-0.130, -5.935e-4
-0.131, -5.938e-4
-0.132, -5.941e-4
-0.133, -5.943e-4
-0.134, -5.946e-4
-0.135, -5.948e-4
-0.136, -5.951e-4
-0.137, -5.954e-4
-0.138, -5.957e-4
-0.139, -5.960e-4
-0.140, -5.962e-4
-0.141, -5.965e-4
-0.142, -5.968e-4
-0.143, -5.971e-4
-0.144, -5.974e-4
-0.145, -5.976e-4
-0.146, -5.979e-4
-0.147, -5.982e-4
-0.148, -5.985e-4
-0.149, -5.987e-4
-0.150, -5.990e-4
-0.151, -5.993e-4
-0.152, -5.996e-4
-0.153, -5.998e-4
-0.154, -6.001e-4
-0.155, -6.003e-4
-0.156, -6.006e-4
-0.157, -6.009e-4
-0.158, -6.011e-4
-0.159, -6.014e-4
-0.160, -6.016e-4
-0.161, -6.019e-4
-0.162, -6.021e-4
-0.163, -6.024e-4
-0.164, -6.026e-4
-0.165, -6.029e-4
-0.166, -6.031e-4
-0.167, -6.034e-4
-0.168, -6.036e-4
-0.169, -6.038e-4
-0.170, -6.040e-4
-0.171, -6.043e-4
-0.172, -6.045e-4
-0.173, -6.047e-4
-0.174, -6.050e-4
-0.175, -6.052e-4
-0.176, -6.054e-4
-0.177, -6.056e-4
-0.178, -6.058e-4
-0.179, -6.060e-4
-0.180, -6.062e-4
-0.181, -6.065e-4
-0.182, -6.067e-4
-0.183, -6.069e-4
-0.184, -6.071e-4
-0.185, -6.073e-4
-0.186, -6.075e-4
-0.187, -6.076e-4
-0.188, -6.078e-4
-0.189, -6.080e-4
-0.190, -6.082e-4
-0.191, -6.084e-4
-0.192, -6.085e-4
-0.193, -6.087e-4
-0.194, -6.089e-4
-0.195, -6.091e-4
-0.196, -6.092e-4
-0.197, -6.094e-4
-0.198, -6.096e-4
-0.199, -6.097e-4
-0.200, -6.099e-4
-0.201, -6.100e-4
-0.202, -6.102e-4
-0.203, -6.103e-4
-0.204, -6.104e-4
-0.205, -6.106e-4
-0.206, -6.107e-4
-0.207, -6.109e-4
-0.208, -6.110e-4
-0.209, -6.111e-4
-0.210, -6.113e-4
-0.211, -6.114e-4
-0.212, -6.115e-4
-0.213, -6.116e-4
-0.214, -6.117e-4
-0.215, -6.118e-4
-0.216, -6.119e-4
-0.217, -6.120e-4
-0.218, -6.121e-4
-0.219, -6.122e-4
-0.220, -6.123e-4
-0.221, -6.124e-4
-0.222, -6.125e-4
-0.223, -6.126e-4
-0.224, -6.126e-4
-0.225, -6.127e-4
-0.226, -6.128e-4
-0.227, -6.129e-4
-0.228, -6.129e-4
-0.229, -6.130e-4
-0.230, -6.130e-4
-0.231, -6.131e-4
-0.232, -6.131e-4
-0.233, -6.132e-4
-0.234, -6.132e-4
-0.235, -6.132e-4
-0.236, -6.133e-4
-0.237, -6.133e-4
-0.238, -6.133e-4
-0.239, -6.134e-4
-0.240, -6.134e-4
-0.241, -6.134e-4
-0.242, -6.134e-4
-0.243, -6.134e-4
-0.244, -6.134e-4
-0.245, -6.134e-4
-0.246, -6.134e-4
-0.247, -6.134e-4
-0.248, -6.134e-4
-0.249, -6.134e-4
-0.250, -6.133e-4
-0.251, -6.133e-4
-0.252, -6.133e-4
-0.253, -6.133e-4
-0.254, -6.132e-4
-0.255, -6.132e-4
-0.256, -6.131e-4
-0.257, -6.131e-4
-0.258, -6.130e-4
-0.259, -6.130e-4
-0.260, -6.129e-4
-0.261, -6.129e-4
-0.262, -6.128e-4
-0.263, -6.128e-4
-0.264, -6.127e-4
-0.265, -6.126e-4
-0.266, -6.126e-4
-0.267, -6.125e-4
-0.268, -6.124e-4
-0.269, -6.123e-4
-0.270, -6.122e-4
-0.271, -6.121e-4
-0.272, -6.120e-4
-0.273, -6.119e-4
-0.274, -6.118e-4
-0.275, -6.117e-4
-0.276, -6.116e-4
-0.277, -6.115e-4
-0.278, -6.114e-4
-0.279, -6.113e-4
-0.280, -6.111e-4
-0.281, -6.110e-4
-0.282, -6.109e-4
-0.283, -6.108e-4
-0.284, -6.106e-4
-0.285, -6.105e-4
-0.286, -6.104e-4
-0.287, -6.102e-4
-0.288, -6.101e-4
-0.289, -6.099e-4
-0.290, -6.098e-4
-0.291, -6.096e-4
-0.292, -6.095e-4
-0.293, -6.093e-4
-0.294, -6.092e-4
-0.295, -6.090e-4
-0.296, -6.089e-4
-0.297, -6.087e-4
-0.298, -6.085e-4
-0.299, -6.083e-4
-0.300, -6.082e-4
-0.301, -6.080e-4
-0.302, -6.078e-4
-0.303, -6.077e-4
-0.304, -6.075e-4
-0.305, -6.073e-4
-0.306, -6.071e-4
-0.307, -6.070e-4
-0.308, -6.068e-4
-0.309, -6.066e-4
-0.310, -6.064e-4
-0.311, -6.062e-4
-0.312, -6.060e-4
-0.313, -6.058e-4
-0.314, -6.056e-4
-0.315, -6.054e-4
-0.316, -6.052e-4
-0.317, -6.050e-4
-0.318, -6.048e-4
-0.319, -6.046e-4
-0.320, -6.044e-4
