Jan. 16, 2025   11:43:21
0.643, 9.030e-4
0.644, 9.039e-4
0.645, 9.048e-4
0.646, 9.057e-4
0.647, 9.067e-4
0.648, 9.076e-4
0.649, 9.086e-4
0.650, 9.095e-4
0.651, 9.105e-4
0.652, 9.114e-4
0.653, 9.124e-4
0.654, 9.133e-4
0.655, 9.143e-4
0.656, 9.153e-4
0.657, 9.162e-4
0.658, 9.172e-4
0.659, 9.182e-4
0.660, 9.192e-4
0.661, 9.202e-4
0.662, 9.212e-4
0.663, 9.222e-4
0.664, 9.232e-4
0.665, 9.242e-4
0.666, 9.252e-4
0.667, 9.262e-4
0.668, 9.272e-4
0.669, 9.282e-4
0.670, 9.293e-4
0.671, 9.303e-4
0.672, 9.313e-4
0.673, 9.324e-4
0.674, 9.334e-4
0.675, 9.345e-4
0.676, 9.355e-4
0.677, 9.366e-4
0.678, 9.377e-4
0.679, 9.388e-4
0.680, 9.398e-4
0.681, 9.409e-4
0.682, 9.420e-4
0.683, 9.431e-4
0.684, 9.442e-4
0.685, 9.453e-4
0.686, 9.464e-4
0.687, 9.475e-4
0.688, 9.486e-4
0.689, 9.497e-4
0.690, 9.508e-4
0.691, 9.519e-4
0.692, 9.531e-4
0.693, 9.542e-4
0.694, 9.553e-4
0.695, 9.564e-4
0.696, 9.576e-4
0.697, 9.587e-4
0.698, 9.599e-4
0.699, 9.610e-4
0.700, 9.622e-4
0.701, 9.633e-4
0.702, 9.645e-4
0.703, 9.657e-4
0.704, 9.669e-4
0.705, 9.680e-4
0.706, 9.692e-4
0.707, 9.704e-4
0.708, 9.716e-4
0.709, 9.728e-4
0.710, 9.740e-4
0.711, 9.752e-4
0.712, 9.764e-4
0.713, 9.776e-4
0.714, 9.788e-4
0.715, 9.800e-4
0.716, 9.813e-4
0.717, 9.825e-4
0.718, 9.838e-4
0.719, 9.850e-4
0.720, 9.863e-4
0.721, 9.876e-4
0.722, 9.888e-4
0.723, 9.901e-4
0.724, 9.914e-4
0.725, 9.926e-4
0.726, 9.939e-4
0.727, 9.952e-4
0.728, 9.965e-4
0.729, 9.978e-4
0.730, 9.991e-4
0.731, 1.000e-3
0.732, 1.002e-3
0.733, 1.003e-3
0.734, 1.004e-3
0.735, 1.006e-3
0.736, 1.007e-3
0.737, 1.008e-3
0.738, 1.010e-3
0.739, 1.011e-3
0.740, 1.012e-3
0.741, 1.014e-3
0.742, 1.015e-3
0.743, 1.016e-3
0.744, 1.018e-3
0.745, 1.019e-3
0.746, 1.021e-3
0.747, 1.022e-3
0.748, 1.023e-3
0.749, 1.025e-3
0.750, 1.026e-3
0.751, 1.028e-3
0.752, 1.029e-3
0.753, 1.031e-3
0.754, 1.032e-3
0.755, 1.033e-3
0.756, 1.035e-3
0.757, 1.036e-3
0.758, 1.038e-3
0.759, 1.039e-3
0.760, 1.041e-3
0.761, 1.042e-3
0.762, 1.043e-3
0.763, 1.045e-3
0.764, 1.046e-3
0.765, 1.048e-3
0.766, 1.049e-3
0.767, 1.051e-3
0.768, 1.052e-3
0.769, 1.054e-3
0.770, 1.055e-3
0.771, 1.057e-3
0.772, 1.059e-3
0.773, 1.060e-3
0.774, 1.062e-3
0.775, 1.063e-3
0.776, 1.065e-3
0.777, 1.066e-3
0.778, 1.068e-3
0.779, 1.069e-3
0.780, 1.071e-3
0.781, 1.072e-3
0.782, 1.074e-3
0.783, 1.076e-3
0.784, 1.077e-3
0.785, 1.079e-3
0.786, 1.080e-3
0.787, 1.082e-3
0.788, 1.084e-3
0.789, 1.085e-3
0.790, 1.087e-3
0.791, 1.088e-3
0.792, 1.090e-3
0.793, 1.092e-3
0.794, 1.093e-3
0.795, 1.095e-3
0.796, 1.097e-3
0.797, 1.098e-3
0.798, 1.100e-3
0.799, 1.102e-3
0.800, 1.101e-3
0.799, 1.092e-3
0.798, 1.084e-3
0.797, 1.076e-3
0.796, 1.068e-3
0.795, 1.060e-3
0.794, 1.052e-3
0.793, 1.044e-3
0.792, 1.036e-3
0.791, 1.029e-3
0.790, 1.021e-3
0.789, 1.014e-3
0.788, 1.006e-3
0.787, 9.989e-4
0.786, 9.917e-4
0.785, 9.845e-4
0.784, 9.774e-4
0.783, 9.704e-4
0.782, 9.634e-4
0.781, 9.565e-4
0.780, 9.495e-4
0.779, 9.427e-4
0.778, 9.358e-4
0.777, 9.290e-4
0.776, 9.223e-4
0.775, 9.156e-4
0.774, 9.090e-4
0.773, 9.023e-4
0.772, 8.958e-4
0.771, 8.892e-4
0.770, 8.827e-4
0.769, 8.763e-4
0.768, 8.699e-4
0.767, 8.634e-4
0.766, 8.571e-4
0.765, 8.507e-4
0.764, 8.444e-4
0.763, 8.382e-4
0.762, 8.320e-4
0.761, 8.258e-4
0.760, 8.197e-4
0.759, 8.136e-4
0.758, 8.075e-4
0.757, 8.014e-4
0.756, 7.954e-4
0.755, 7.893e-4
0.754, 7.833e-4
0.753, 7.773e-4
0.752, 7.714e-4
0.751, 7.655e-4
0.750, 7.596e-4
0.749, 7.537e-4
0.748, 7.479e-4
0.747, 7.420e-4
0.746, 7.362e-4
0.745, 7.305e-4
0.744, 7.247e-4
0.743, 7.190e-4
0.742, 7.133e-4
0.741, 7.077e-4
0.740, 7.020e-4
0.739, 6.963e-4
0.738, 6.907e-4
0.737, 6.851e-4
0.736, 6.796e-4
0.735, 6.741e-4
0.734, 6.686e-4
0.733, 6.631e-4
0.732, 6.577e-4
0.731, 6.522e-4
0.730, 6.468e-4
0.729, 6.414e-4
0.728, 6.360e-4
0.727, 6.307e-4
0.726, 6.253e-4
0.725, 6.199e-4
0.724, 6.146e-4
0.723, 6.093e-4
0.722, 6.041e-4
0.721, 5.988e-4
0.720, 5.936e-4
0.719, 5.884e-4
0.718, 5.832e-4
0.717, 5.780e-4
0.716, 5.728e-4
0.715, 5.676e-4
0.714, 5.625e-4
0.713, 5.574e-4
0.712, 5.523e-4
0.711, 5.473e-4
0.710, 5.422e-4
0.709, 5.371e-4
0.708, 5.321e-4
0.707, 5.271e-4
0.706, 5.222e-4
0.705, 5.172e-4
0.704, 5.123e-4
0.703, 5.074e-4
0.702, 5.026e-4
0.701, 4.977e-4
0.700, 4.929e-4
0.699, 4.880e-4
0.698, 4.832e-4
0.697, 4.784e-4
0.696, 4.736e-4
0.695, 4.688e-4
0.694, 4.640e-4
0.693, 4.592e-4
0.692, 4.545e-4
0.691, 4.498e-4
0.690, 4.451e-4
0.689, 4.404e-4
0.688, 4.358e-4
0.687, 4.311e-4
0.686, 4.265e-4
0.685, 4.218e-4
0.684, 4.172e-4
0.683, 4.126e-4
0.682, 4.081e-4
0.681, 4.035e-4
0.680, 3.990e-4
0.679, 3.945e-4
0.678, 3.899e-4
0.677, 3.854e-4
0.676, 3.809e-4
0.675, 3.765e-4
0.674, 3.720e-4
0.673, 3.676e-4
0.672, 3.632e-4
0.671, 3.588e-4
0.670, 3.545e-4
0.669, 3.501e-4
0.668, 3.458e-4
0.667, 3.415e-4
0.666, 3.372e-4
0.665, 3.329e-4
0.664, 3.286e-4
0.663, 3.243e-4
0.662, 3.201e-4
0.661, 3.158e-4
0.660, 3.116e-4
0.659, 3.073e-4
0.658, 3.031e-4
0.657, 2.989e-4
0.656, 2.948e-4
0.655, 2.906e-4
0.654, 2.865e-4
0.653, 2.824e-4
0.652, 2.783e-4
0.651, 2.742e-4
0.650, 2.701e-4
0.649, 2.660e-4
0.648, 2.619e-4
0.647, 2.579e-4
0.646, 2.539e-4
0.645, 2.499e-4
0.644, 2.459e-4
0.643, 2.419e-4
0.642, 2.380e-4
0.641, 2.340e-4
0.640, 2.300e-4
0.639, 2.261e-4
0.638, 2.222e-4
0.637, 2.183e-4
0.636, 2.144e-4
0.635, 2.105e-4
0.634, 2.067e-4
0.633, 2.029e-4
0.632, 1.991e-4
0.631, 1.953e-4
0.630, 1.915e-4
0.629, 1.878e-4
0.628, 1.840e-4
0.627, 1.803e-4
0.626, 1.766e-4
0.625, 1.728e-4
0.624, 1.691e-4
0.623, 1.654e-4
0.622, 1.618e-4
0.621, 1.581e-4
0.620, 1.544e-4
0.619, 1.508e-4
0.618, 1.471e-4
0.617, 1.435e-4
0.616, 1.399e-4
0.615, 1.363e-4
0.614, 1.327e-4
0.613, 1.292e-4
0.612, 1.256e-4
0.611, 1.221e-4
0.610, 1.186e-4
0.609, 1.151e-4
0.608, 1.116e-4
0.607, 1.081e-4
0.606, 1.046e-4
0.605, 1.011e-4
0.604, 9.772e-5
0.603, 9.430e-5
0.602, 9.090e-5
0.601, 8.751e-5
0.600, 8.412e-5
0.599, 8.075e-5
0.598, 7.738e-5
0.597, 7.401e-5
0.596, 7.066e-5
0.595, 6.732e-5
0.594, 6.400e-5
0.593, 6.071e-5
0.592, 5.744e-5
0.591, 5.420e-5
0.590, 5.096e-5
0.589, 4.772e-5
0.588, 4.450e-5
0.587, 4.130e-5
0.586, 3.812e-5
0.585, 3.498e-5
0.584, 3.185e-5
0.583, 2.871e-5
0.582, 2.557e-5
0.581, 2.243e-5
0.580, 1.930e-5
0.579, 1.620e-5
0.578, 1.311e-5
0.577, 1.004e-5
0.576, 6.975e-6
0.575, 3.915e-6
0.574, 8.631e-7
0.573, -2.183e-6
0.572, -5.224e-6
0.571, -8.255e-6
0.570, -1.127e-5
0.569, -1.427e-5
0.568, -1.724e-5
0.567, -2.018e-5
0.566, -2.311e-5
0.565, -2.604e-5
0.564, -2.895e-5
0.563, -3.186e-5
0.562, -3.476e-5
0.561, -3.765e-5
0.560, -4.053e-5
0.559, -4.341e-5
0.558, -4.626e-5
0.557, -4.911e-5
0.556, -5.194e-5
0.555, -5.476e-5
0.554, -5.756e-5
0.553, -6.034e-5
0.552, -6.311e-5
0.551, -6.586e-5
0.550, -6.861e-5
0.549, -7.134e-5
0.548, -7.407e-5
0.547, -7.679e-5
0.546, -7.950e-5
0.545, -8.221e-5
0.544, -8.492e-5
0.543, -8.762e-5
0.542, -9.029e-5
0.541, -9.295e-5
0.540, -9.559e-5
0.539, -9.821e-5
0.538, -1.008e-4
0.537, -1.034e-4
0.536, -1.060e-4
0.535, -1.086e-4
0.534, -1.111e-4
0.533, -1.137e-4
0.532, -1.162e-4
0.531, -1.188e-4
0.530, -1.213e-4
0.529, -1.237e-4
0.528, -1.262e-4
0.527, -1.287e-4
0.526, -1.311e-4
0.525, -1.336e-4
0.524, -1.361e-4
0.523, -1.385e-4
0.522, -1.410e-4
0.521, -1.434e-4
0.520, -1.458e-4
0.519, -1.482e-4
0.518, -1.506e-4
0.517, -1.530e-4
0.516, -1.553e-4
0.515, -1.577e-4
0.514, -1.601e-4
0.513, -1.624e-4
0.512, -1.648e-4
0.511, -1.672e-4
0.510, -1.695e-4
0.509, -1.718e-4
0.508, -1.741e-4
0.507, -1.764e-4
0.506, -1.787e-4
0.505, -1.809e-4
0.504, -1.832e-4
0.503, -1.854e-4
0.502, -1.876e-4
0.501, -1.899e-4
0.500, -1.921e-4
0.499, -1.943e-4
0.498, -1.965e-4
0.497, -1.986e-4
0.496, -2.008e-4
0.495, -2.030e-4
0.494, -2.052e-4
0.493, -2.073e-4
0.492, -2.095e-4
0.491, -2.116e-4
0.490, -2.137e-4
0.489, -2.158e-4
0.488, -2.179e-4
0.487, -2.200e-4
0.486, -2.221e-4
0.485, -2.241e-4
0.484, -2.262e-4
0.483, -2.282e-4
0.482, -2.303e-4
0.481, -2.323e-4
0.480, -2.344e-4
0.479, -2.364e-4
0.478, -2.384e-4
0.477, -2.404e-4
0.476, -2.424e-4
0.475, -2.444e-4
0.474, -2.464e-4
0.473, -2.484e-4
0.472, -2.504e-4
0.471, -2.523e-4
0.470, -2.542e-4
0.469, -2.562e-4
0.468, -2.581e-4
0.467, -2.600e-4
0.466, -2.619e-4
0.465, -2.638e-4
0.464, -2.657e-4
0.463, -2.676e-4
0.462, -2.694e-4
0.461, -2.713e-4
0.460, -2.732e-4
0.459, -2.751e-4
0.458, -2.769e-4
0.457, -2.787e-4
0.456, -2.805e-4
0.455, -2.823e-4
0.454, -2.841e-4
0.453, -2.859e-4
0.452, -2.877e-4
0.451, -2.895e-4
0.450, -2.912e-4
0.449, -2.930e-4
0.448, -2.948e-4
0.447, -2.965e-4
0.446, -2.983e-4
0.445, -3.000e-4
0.444, -3.018e-4
0.443, -3.035e-4
0.442, -3.052e-4
0.441, -3.069e-4
0.440, -3.086e-4
0.439, -3.104e-4
0.438, -3.121e-4
0.437, -3.137e-4
0.436, -3.154e-4
0.435, -3.171e-4
0.434, -3.188e-4
0.433, -3.205e-4
0.432, -3.221e-4
0.431, -3.238e-4
0.430, -3.255e-4
0.429, -3.271e-4
0.428, -3.287e-4
0.427, -3.304e-4
0.426, -3.320e-4
0.425, -3.336e-4
0.424, -3.352e-4
0.423, -3.368e-4
0.422, -3.383e-4
0.421, -3.399e-4
0.420, -3.415e-4
0.419, -3.431e-4
0.418, -3.446e-4
0.417, -3.462e-4
0.416, -3.477e-4
0.415, -3.493e-4
0.414, -3.508e-4
0.413, -3.523e-4
0.412, -3.539e-4
0.411, -3.554e-4
0.410, -3.570e-4
0.409, -3.586e-4
0.408, -3.601e-4
0.407, -3.616e-4
0.406, -3.631e-4
0.405, -3.646e-4
0.404, -3.661e-4
0.403, -3.676e-4
0.402, -3.691e-4
0.401, -3.705e-4
0.400, -3.720e-4
0.399, -3.735e-4
0.398, -3.749e-4
0.397, -3.763e-4
0.396, -3.778e-4
0.395, -3.792e-4
0.394, -3.806e-4
0.393, -3.820e-4
0.392, -3.834e-4
0.391, -3.848e-4
0.390, -3.862e-4
0.389, -3.876e-4
0.388, -3.890e-4
0.387, -3.904e-4
0.386, -3.918e-4
0.385, -3.932e-4
0.384, -3.945e-4
0.383, -3.959e-4
0.382, -3.973e-4
0.381, -3.987e-4
0.380, -4.000e-4
0.379, -4.014e-4
0.378, -4.028e-4
0.377, -4.041e-4
0.376, -4.054e-4
0.375, -4.068e-4
0.374, -4.081e-4
0.373, -4.094e-4
0.372, -4.107e-4
0.371, -4.120e-4
0.370, -4.133e-4
0.369, -4.146e-4
0.368, -4.159e-4
0.367, -4.172e-4
0.366, -4.185e-4
0.365, -4.198e-4
0.364, -4.210e-4
0.363, -4.223e-4
0.362, -4.236e-4
0.361, -4.248e-4
0.360, -4.261e-4
0.359, -4.273e-4
0.358, -4.286e-4
0.357, -4.299e-4
0.356, -4.311e-4
0.355, -4.323e-4
0.354, -4.336e-4
0.353, -4.348e-4
0.352, -4.360e-4
0.351, -4.372e-4
0.350, -4.384e-4
0.349, -4.396e-4
0.348, -4.407e-4
0.347, -4.419e-4
0.346, -4.432e-4
0.345, -4.444e-4
0.344, -4.456e-4
0.343, -4.467e-4
0.342, -4.479e-4
0.341, -4.491e-4
0.340, -4.503e-4
0.339, -4.515e-4
0.338, -4.526e-4
0.337, -4.538e-4
0.336, -4.550e-4
0.335, -4.561e-4
0.334, -4.573e-4
0.333, -4.584e-4
0.332, -4.595e-4
0.331, -4.607e-4
0.330, -4.618e-4
0.329, -4.629e-4
0.328, -4.641e-4
0.327, -4.652e-4
0.326, -4.663e-4
0.325, -4.675e-4
0.324, -4.686e-4
0.323, -4.697e-4
0.322, -4.708e-4
0.321, -4.719e-4
0.320, -4.730e-4
0.319, -4.741e-4
0.318, -4.752e-4
0.317, -4.763e-4
0.316, -4.774e-4
0.315, -4.785e-4
0.314, -4.796e-4
0.313, -4.807e-4
0.312, -4.818e-4
0.311, -4.829e-4
0.310, -4.839e-4
0.309, -4.850e-4
0.308, -4.861e-4
0.307, -4.872e-4
0.306, -4.883e-4
0.305, -4.893e-4
0.304, -4.904e-4
0.303, -4.914e-4
0.302, -4.924e-4
0.301, -4.935e-4
0.300, -4.945e-4
0.299, -4.956e-4
0.298, -4.966e-4
0.297, -4.976e-4
0.296, -4.986e-4
0.295, -4.997e-4
0.294, -5.007e-4
0.293, -5.017e-4
0.292, -5.027e-4
0.291, -5.037e-4
0.290, -5.047e-4
0.289, -5.057e-4
0.288, -5.067e-4
0.287, -5.077e-4
0.286, -5.087e-4
0.285, -5.097e-4
0.284, -5.107e-4
0.283, -5.117e-4
0.282, -5.127e-4
0.281, -5.136e-4
0.280, -5.146e-4
0.279, -5.156e-4
0.278, -5.166e-4
0.277, -5.176e-4
0.276, -5.185e-4
0.275, -5.195e-4
0.274, -5.205e-4
0.273, -5.214e-4
0.272, -5.224e-4
0.271, -5.233e-4
0.270, -5.243e-4
0.269, -5.252e-4
0.268, -5.262e-4
0.267, -5.271e-4
0.266, -5.281e-4
0.265, -5.290e-4
0.264, -5.299e-4
0.263, -5.309e-4
0.262, -5.318e-4
0.261, -5.327e-4
0.260, -5.336e-4
0.259, -5.346e-4
0.258, -5.355e-4
0.257, -5.364e-4
0.256, -5.373e-4
0.255, -5.382e-4
0.254, -5.391e-4
0.253, -5.400e-4
0.252, -5.409e-4
0.251, -5.418e-4
0.250, -5.427e-4
0.249, -5.436e-4
0.248, -5.445e-4
0.247, -5.454e-4
0.246, -5.463e-4
0.245, -5.472e-4
0.244, -5.481e-4
0.243, -5.490e-4
0.242, -5.498e-4
0.241, -5.507e-4
0.240, -5.516e-4
0.239, -5.524e-4
0.238, -5.533e-4
0.237, -5.542e-4
0.236, -5.551e-4
0.235, -5.559e-4
0.234, -5.568e-4
0.233, -5.577e-4
0.232, -5.586e-4
0.231, -5.594e-4
0.230, -5.603e-4
0.229, -5.611e-4
0.228, -5.619e-4
0.227, -5.628e-4
0.226, -5.636e-4
0.225, -5.645e-4
0.224, -5.653e-4
0.223, -5.661e-4
0.222, -5.670e-4
0.221, -5.678e-4
0.220, -5.686e-4
0.219, -5.695e-4
0.218, -5.703e-4
0.217, -5.711e-4
0.216, -5.719e-4
0.215, -5.727e-4
0.214, -5.735e-4
0.213, -5.743e-4
0.212, -5.751e-4
0.211, -5.759e-4
0.210, -5.767e-4
0.209, -5.775e-4
0.208, -5.783e-4
0.207, -5.791e-4
0.206, -5.799e-4
0.205, -5.807e-4
0.204, -5.815e-4
0.203, -5.823e-4
0.202, -5.831e-4
0.201, -5.838e-4
0.200, -5.846e-4
0.199, -5.854e-4
0.198, -5.862e-4
0.197, -5.870e-4
0.196, -5.877e-4
0.195, -5.885e-4
0.194, -5.893e-4
0.193, -5.900e-4
0.192, -5.908e-4
0.191, -5.915e-4
0.190, -5.923e-4
0.189, -5.930e-4
0.188, -5.938e-4
0.187, -5.945e-4
0.186, -5.952e-4
0.185, -5.959e-4
0.184, -5.967e-4
0.183, -5.974e-4
0.182, -5.982e-4
0.181, -5.989e-4
0.180, -5.996e-4
0.179, -6.004e-4
0.178, -6.011e-4
0.177, -6.018e-4
0.176, -6.026e-4
0.175, -6.033e-4
0.174, -6.040e-4
0.173, -6.047e-4
0.172, -6.055e-4
0.171, -6.062e-4
0.170, -6.069e-4
0.169, -6.076e-4
0.168, -6.083e-4
0.167, -6.091e-4
0.166, -6.098e-4
0.165, -6.105e-4
0.164, -6.112e-4
0.163, -6.119e-4
0.162, -6.126e-4
0.161, -6.133e-4
0.160, -6.140e-4
0.159, -6.147e-4
0.158, -6.154e-4
0.157, -6.161e-4
0.156, -6.168e-4
0.155, -6.175e-4
0.154, -6.181e-4
0.153, -6.188e-4
0.152, -6.195e-4
0.151, -6.202e-4
0.150, -6.209e-4
0.149, -6.216e-4
0.148, -6.223e-4
0.147, -6.230e-4
0.146, -6.236e-4
0.145, -6.243e-4
0.144, -6.250e-4
0.143, -6.257e-4
0.142, -6.263e-4
0.141, -6.270e-4
0.140, -6.277e-4
0.139, -6.283e-4
0.138, -6.290e-4
0.137, -6.297e-4
0.136, -6.303e-4
0.135, -6.310e-4
0.134, -6.316e-4
0.133, -6.323e-4
0.132, -6.330e-4
0.131, -6.336e-4
0.130, -6.343e-4
0.129, -6.349e-4
0.128, -6.356e-4
0.127, -6.363e-4
0.126, -6.369e-4
0.125, -6.376e-4
0.124, -6.382e-4
0.123, -6.389e-4
0.122, -6.395e-4
0.121, -6.401e-4
0.120, -6.408e-4
0.119, -6.414e-4
0.118, -6.420e-4
0.117, -6.427e-4
0.116, -6.433e-4
0.115, -6.439e-4
0.114, -6.446e-4
0.113, -6.452e-4
0.112, -6.458e-4
0.111, -6.464e-4
0.110, -6.471e-4
0.109, -6.477e-4
0.108, -6.483e-4
0.107, -6.489e-4
0.106, -6.495e-4
0.105, -6.501e-4
0.104, -6.507e-4
0.103, -6.514e-4
0.102, -6.520e-4
0.101, -6.526e-4
0.100, -6.533e-4
0.099, -6.539e-4
0.098, -6.545e-4
0.097, -6.551e-4
0.096, -6.557e-4
0.095, -6.563e-4
0.094, -6.569e-4
0.093, -6.575e-4
0.092, -6.581e-4
0.091, -6.586e-4
0.090, -6.592e-4
0.089, -6.598e-4
0.088, -6.604e-4
0.087, -6.610e-4
0.086, -6.616e-4
0.085, -6.622e-4
0.084, -6.627e-4
0.083, -6.633e-4
0.082, -6.639e-4
0.081, -6.645e-4
0.080, -6.651e-4
0.079, -6.656e-4
0.078, -6.662e-4
0.077, -6.668e-4
0.076, -6.674e-4
0.075, -6.679e-4
0.074, -6.685e-4
0.073, -6.691e-4
0.072, -6.696e-4
0.071, -6.702e-4
0.070, -6.708e-4
0.069, -6.714e-4
0.068, -6.719e-4
0.067, -6.725e-4
0.066, -6.731e-4
0.065, -6.736e-4
0.064, -6.742e-4
0.063, -6.748e-4
0.062, -6.753e-4
0.061, -6.759e-4
0.060, -6.764e-4
0.059, -6.770e-4
0.058, -6.775e-4
0.057, -6.781e-4
0.056, -6.786e-4
0.055, -6.792e-4
0.054, -6.797e-4
0.053, -6.803e-4
0.052, -6.808e-4
0.051, -6.814e-4
0.050, -6.819e-4
0.049, -6.824e-4
0.048, -6.830e-4
0.047, -6.835e-4
0.046, -6.841e-4
0.045, -6.846e-4
0.044, -6.851e-4
0.043, -6.857e-4
0.042, -6.862e-4
0.041, -6.867e-4
0.040, -6.873e-4
0.039, -6.878e-4
0.038, -6.883e-4
0.037, -6.888e-4
0.036, -6.894e-4
0.035, -6.899e-4
0.034, -6.904e-4
0.033, -6.909e-4
0.032, -6.915e-4
0.031, -6.920e-4
0.030, -6.925e-4
0.029, -6.930e-4
0.028, -6.935e-4
0.027, -6.940e-4
0.026, -6.945e-4
0.025, -6.950e-4
0.024, -6.955e-4
0.023, -6.961e-4
0.022, -6.966e-4
0.021, -6.971e-4
0.020, -6.976e-4
0.019, -6.981e-4
0.018, -6.986e-4
0.017, -6.991e-4
0.016, -6.996e-4
0.015, -7.001e-4
0.014, -7.006e-4
0.013, -7.011e-4
0.012, -7.016e-4
0.011, -7.021e-4
0.010, -7.026e-4
0.009, -7.031e-4
0.008, -7.036e-4
0.007, -7.041e-4
0.006, -7.046e-4
0.005, -7.051e-4
0.004, -7.056e-4
0.003, -7.060e-4
0.002, -7.065e-4
0.001, -7.070e-4
0.000, -7.076e-4
-0.001, -7.081e-4
-0.002, -7.086e-4
-0.003, -7.091e-4
-0.004, -7.096e-4
-0.005, -7.101e-4
-0.006, -7.105e-4
-0.007, -7.110e-4
-0.008, -7.115e-4
-0.009, -7.120e-4
-0.010, -7.124e-4
-0.011, -7.129e-4
-0.012, -7.134e-4
-0.013, -7.139e-4
-0.014, -7.144e-4
-0.015, -7.149e-4
-0.016, -7.153e-4
-0.017, -7.158e-4
-0.018, -7.163e-4
-0.019, -7.167e-4
-0.020, -7.172e-4
-0.021, -7.176e-4
-0.022, -7.181e-4
-0.023, -7.186e-4
-0.024, -7.190e-4
-0.025, -7.195e-4
-0.026, -7.199e-4
-0.027, -7.204e-4
-0.028, -7.208e-4
-0.029, -7.213e-4
-0.030, -7.217e-4
-0.031, -7.222e-4
-0.032, -7.226e-4
-0.033, -7.231e-4
-0.034, -7.235e-4
-0.035, -7.240e-4
-0.036, -7.244e-4
-0.037, -7.249e-4
-0.038, -7.253e-4
-0.039, -7.257e-4
-0.040, -7.262e-4
-0.041, -7.266e-4
-0.042, -7.270e-4
-0.043, -7.275e-4
-0.044, -7.279e-4
-0.045, -7.283e-4
-0.046, -7.288e-4
-0.047, -7.292e-4
-0.048, -7.296e-4
-0.049, -7.300e-4
-0.050, -7.305e-4
-0.051, -7.309e-4
-0.052, -7.313e-4
-0.053, -7.318e-4
-0.054, -7.322e-4
-0.055, -7.326e-4
-0.056, -7.330e-4
-0.057, -7.334e-4
-0.058, -7.338e-4
-0.059, -7.343e-4
-0.060, -7.347e-4
-0.061, -7.351e-4
-0.062, -7.355e-4
-0.063, -7.359e-4
-0.064, -7.363e-4
-0.065, -7.368e-4
-0.066, -7.372e-4
-0.067, -7.376e-4
-0.068, -7.379e-4
-0.069, -7.383e-4
-0.070, -7.387e-4
-0.071, -7.392e-4
-0.072, -7.396e-4
-0.073, -7.400e-4
-0.074, -7.404e-4
-0.075, -7.408e-4
-0.076, -7.411e-4
-0.077, -7.415e-4
-0.078, -7.419e-4
-0.079, -7.423e-4
-0.080, -7.427e-4
-0.081, -7.431e-4
-0.082, -7.435e-4
-0.083, -7.439e-4
-0.084, -7.443e-4
-0.085, -7.447e-4
-0.086, -7.451e-4
-0.087, -7.454e-4
-0.088, -7.458e-4
-0.089, -7.462e-4
-0.090, -7.466e-4
-0.091, -7.470e-4
-0.092, -7.473e-4
-0.093, -7.477e-4
-0.094, -7.481e-4
-0.095, -7.484e-4
-0.096, -7.488e-4
-0.097, -7.492e-4
-0.098, -7.496e-4
-0.099, -7.499e-4
-0.100, -7.503e-4
-0.101, -7.507e-4
-0.102, -7.511e-4
-0.103, -7.514e-4
-0.104, -7.518e-4
-0.105, -7.521e-4
-0.106, -7.525e-4
-0.107, -7.528e-4
-0.108, -7.532e-4
-0.109, -7.535e-4
-0.110, -7.539e-4
-0.111, -7.542e-4
-0.112, -7.546e-4
-0.113, -7.549e-4
-0.114, -7.553e-4
-0.115, -7.556e-4
-0.116, -7.560e-4
-0.117, -7.564e-4
-0.118, -7.567e-4
-0.119, -7.570e-4
-0.120, -7.574e-4
-0.121, -7.577e-4
-0.122, -7.581e-4
-0.123, -7.584e-4
-0.124, -7.587e-4
-0.125, -7.591e-4
-0.126, -7.594e-4
-0.127, -7.598e-4
-0.128, -7.601e-4
-0.129, -7.604e-4
-0.130, -7.608e-4
-0.131, -7.611e-4
-0.132, -7.614e-4
-0.133, -7.618e-4
-0.134, -7.621e-4
-0.135, -7.624e-4
-0.136, -7.628e-4
-0.137, -7.631e-4
-0.138, -7.634e-4
-0.139, -7.637e-4
-0.140, -7.641e-4
-0.141, -7.644e-4
-0.142, -7.647e-4
-0.143, -7.650e-4
-0.144, -7.654e-4
-0.145, -7.657e-4
-0.146, -7.660e-4
-0.147, -7.663e-4
-0.148, -7.666e-4
-0.149, -7.669e-4
-0.150, -7.672e-4
-0.151, -7.675e-4
-0.152, -7.678e-4
-0.153, -7.682e-4
-0.154, -7.685e-4
-0.155, -7.688e-4
-0.156, -7.691e-4
-0.157, -7.694e-4
-0.158, -7.697e-4
-0.159, -7.700e-4
-0.160, -7.703e-4
-0.161, -7.706e-4
-0.162, -7.709e-4
-0.163, -7.712e-4
-0.164, -7.715e-4
-0.165, -7.718e-4
-0.166, -7.721e-4
-0.167, -7.724e-4
-0.168, -7.727e-4
-0.169, -7.730e-4
-0.170, -7.733e-4
-0.171, -7.736e-4
-0.172, -7.738e-4
-0.173, -7.741e-4
-0.174, -7.744e-4
-0.175, -7.747e-4
-0.176, -7.750e-4
-0.177, -7.753e-4
-0.178, -7.755e-4
-0.179, -7.758e-4
-0.180, -7.761e-4
-0.181, -7.764e-4
-0.182, -7.766e-4
-0.183, -7.769e-4
-0.184, -7.772e-4
-0.185, -7.775e-4
-0.186, -7.777e-4
-0.187, -7.780e-4
-0.188, -7.783e-4
-0.189, -7.786e-4
-0.190, -7.788e-4
-0.191, -7.791e-4
